codigo_curso,periodo_academico,semestre_pensum,area_academica,tipo_curso_configurado,requiere_laboratorio,componente_practico,curso_obligatorio,curso_base,cantidad_cursos_dependientes,nivel_bloqueo_curricular,cohorte_ingreso,zona_ordinaria,cupo_ofertado_oferta,tasa_ocupacion_cupo,curso_abierto_periodo_siguiente,curso_abierto_siguiente_periodo,necesito_recuperacion,perdida_definitiva,riesgo_retraso_potencial,riesgo_retraso_potencial_amplio
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,40.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,51.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2018,50.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,57.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,40.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2020,57.0,30,0.7333333333333333,True,True,False,True,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2018,46.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2020,43.0,30,0.7333333333333333,True,True,True,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2020,56.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2018,40.0,30,0.7333333333333333,True,True,True,True,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2018,48.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,48.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,38.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2020,57.0,30,0.7333333333333333,True,True,False,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,34.0,30,0.7333333333333333,True,True,True,True,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,48.0,30,0.7333333333333333,True,True,True,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2019,51.0,30,0.7333333333333333,True,True,True,False,False,False
690,S1,8,Ciencias Basicas y Complementarias,teorico,No,bajo,No,Si,2,medio,2018,46.0,30,0.7333333333333333,True,True,False,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,63.0,20,0.45,False,False,False,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2021,39.0,20,0.45,False,False,False,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,40.0,20,0.45,False,False,False,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,31.0,20,0.45,False,False,True,True,True,True
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2021,47.0,20,0.45,False,False,True,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2021,37.0,20,0.45,False,False,True,True,True,True
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,56.0,20,0.45,False,False,False,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,63.0,20,0.45,False,False,False,False,False,False
694,S1,5,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2022,60.0,20,0.45,False,False,False,False,False,False
779,S1,6,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,1,medio,2020,64.0,20,0.05,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,37.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,44.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,41.0,20,0.6,False,False,False,True,True,True
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,64.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,56.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,57.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2019,48.0,20,0.6,False,False,True,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2019,34.0,20,0.6,False,False,True,True,True,True
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2021,57.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,40.0,20,0.6,False,False,True,True,True,True
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2021,50.0,20,0.6,False,False,False,False,False,False
795,S1,7,Metodologia de Sistemas,teorico,No,bajo,Si,No,1,medio,2020,64.0,20,0.6,False,False,False,False,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2018,64.0,20,0.4,True,True,False,False,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2016,37.0,20,0.4,True,True,False,False,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2018,49.0,20,0.4,True,True,False,False,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2017,50.0,20,0.4,True,True,False,True,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2016,38.0,20,0.4,True,True,True,False,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2017,66.0,20,0.4,True,True,False,False,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2017,50.0,20,0.4,True,True,True,True,False,False
909,S1,10,Ciencias Basicas y Complementarias,practico,No,alto,No,No,0,bajo,2017,49.0,20,0.4,True,True,False,False,False,False
912,S1,10,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2017,48.0,20,0.05,True,True,False,False,False,False
919,S1,7,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2020,38.0,20,0.4,False,False,False,False,False,False
919,S1,7,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2020,54.0,20,0.4,False,False,False,False,False,False
919,S1,7,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2020,49.0,20,0.4,False,False,False,True,False,True
919,S1,7,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2020,36.0,20,0.4,False,False,False,False,False,False
919,S1,7,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2020,41.0,20,0.4,False,False,False,True,False,True
919,S1,7,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2020,59.0,20,0.4,False,False,False,False,False,False
943,S1,7,Desarrollo de Software,teorico,No,bajo,No,No,0,bajo,2020,59.0,20,0.05,False,False,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,54.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,68.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,44.0,45,0.6444444444444445,True,True,True,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,33.0,45,0.6444444444444445,True,True,False,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,33.0,45,0.6444444444444445,True,True,False,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,54.0,45,0.6444444444444445,True,True,True,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,57.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,36.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,57.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,44.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,48.0,45,0.6444444444444445,True,True,False,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,60.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,42.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,37.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,45.0,45,0.6444444444444445,True,True,True,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,52.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,50.0,45,0.6444444444444445,True,True,True,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,54.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,32.0,45,0.6444444444444445,True,True,True,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2022,45.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,65.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,51.0,45,0.6444444444444445,True,True,True,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,57.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,46.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,32.0,45,0.6444444444444445,True,True,True,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,35.0,45,0.6444444444444445,True,True,True,True,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,43.0,45,0.6444444444444445,True,True,False,False,False,False
949,S1,4,Metodologia de Sistemas,teorico,No,bajo,Si,Si,6,alto,2023,55.0,45,0.6444444444444445,True,True,False,False,False,False
950,S1,7,Metodologia de Sistemas,teorico,No,bajo,No,No,0,bajo,2020,48.0,20,0.25,False,False,False,True,False,True
950,S1,7,Metodologia de Sistemas,teorico,No,bajo,No,No,0,bajo,2020,52.0,20,0.25,False,False,False,False,False,False
950,S1,7,Metodologia de Sistemas,teorico,No,bajo,No,No,0,bajo,2020,40.0,20,0.25,False,False,False,False,False,False
950,S1,7,Metodologia de Sistemas,teorico,No,bajo,No,No,0,bajo,2019,39.0,20,0.25,False,False,True,True,False,True
950,S1,7,Metodologia de Sistemas,teorico,No,bajo,No,No,0,bajo,2020,66.0,20,0.25,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,20,0.4,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,20,0.4,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,52.0,20,0.4,False,False,False,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,39.0,20,0.4,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,51.0,20,0.4,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,53.0,20,0.4,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,53.0,20,0.4,False,False,False,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,32.0,20,0.4,False,False,True,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,37.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,43.0,20,0.6,False,False,True,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,34.0,20,0.6,False,False,False,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,40.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,31.0,20,0.6,False,False,True,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,57.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,43.0,20,0.6,False,False,True,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,20,0.6,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,68.0,20,0.5,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,34.0,20,0.5,False,False,True,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,31.0,20,0.5,False,False,False,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,20,0.5,False,False,True,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,20,0.5,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,20,0.5,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,47.0,20,0.5,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,56.0,20,0.5,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,45.0,20,0.5,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,53.0,20,0.25,False,False,False,True,True,True
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,47.0,20,0.25,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,20,0.25,False,False,False,False,False,False
029,S2,2,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,20,0.25,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,62.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,52.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,59.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,43.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,45.0,30,0.6,False,False,True,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,53.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,54.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,45.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,37.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,36.0,30,0.6,False,False,False,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,55.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,39.0,30,0.6,False,False,True,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,33.0,30,0.6,False,False,False,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,53.0,30,0.6,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,34.0,30,0.6,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,54.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,65.0,30,0.6,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,34.0,30,0.6,False,False,False,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,57.0,20,0.4,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,40.0,20,0.4,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,44.0,20,0.4,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,39.0,20,0.4,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,48.0,20,0.4,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,35.0,20,0.4,False,False,True,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,43.0,20,0.4,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,68.0,20,0.4,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,51.0,45,0.6666666666666666,False,False,True,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,54.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,51.0,45,0.6666666666666666,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,64.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,68.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,40.0,45,0.6666666666666666,False,False,False,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,34.0,45,0.6666666666666666,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,41.0,45,0.6666666666666666,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,53.0,45,0.6666666666666666,False,False,True,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,35.0,45,0.6666666666666666,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,40.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,39.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,62.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,67.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,63.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,38.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,66.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,40.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,40.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,44.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,45.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,52.0,45,0.6666666666666666,False,False,True,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,61.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,44.0,45,0.6666666666666666,False,False,False,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,34.0,45,0.6666666666666666,False,False,False,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,64.0,45,0.6666666666666666,False,False,False,False,False,False
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,54.0,45,0.6666666666666666,False,False,True,True,True,True
072,S2,2,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2024,55.0,45,0.6666666666666666,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,49.0,45,0.6222222222222222,False,False,True,True,False,True
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,62.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,41.0,45,0.6222222222222222,False,False,True,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,52.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,46.0,45,0.6222222222222222,False,False,True,True,False,True
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,43.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,35.0,45,0.6222222222222222,False,False,False,True,False,True
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,44.0,45,0.6222222222222222,False,False,True,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,64.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,54.0,45,0.6222222222222222,False,False,True,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,55.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,63.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,64.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,55.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,67.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,46.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,61.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,42.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2022,41.0,45,0.6222222222222222,False,False,False,True,False,True
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,55.0,45,0.6222222222222222,False,False,False,False,False,False
085,S2,4,Ciencias Basicas y Complementarias,teorico,No,bajo,No,No,0,bajo,2023,45.0,45,0.6222222222222222,False,False,False,True,False,True
