estudiante_id_ofuscado,codigo_curso,nombre_curso,periodo_academico,orden_periodo,seccion,semestre_pensum,area_academica,tipo_curso_configurado,requiere_laboratorio,componente_practico,curso_obligatorio,curso_base,curso_bloqueante,cantidad_cursos_dependientes,nivel_bloqueo_curricular,cohorte_ingreso,zona_ordinaria,nota_examen_ordinario,nota_total_ordinario,resultado_ordinario,tiene_ordinario,tiene_primera_recuperacion,tiene_segunda_recuperacion,tiene_equivalencia,tiene_nsp,nota_total_final,resultado_final,tiene_resultado_final,aprobo_ordinario,necesito_recuperacion,aprobo_por_recuperacion,perdida_definitiva,perdida_definitiva_sin_nsp,estado_asignacion,es_desasignado,fecha_asignacion,fecha_desasignacion,cupo_ofertado_oferta,estudiantes_asignados_oferta,estudiantes_con_nota_oferta,tasa_ocupacion_cupo,curso_aperturado,curso_cancelado,jornada,horario,modalidad,curso_abierto_periodo_siguiente,curso_abierto_siguiente_periodo,periodo_siguiente_cronologico,curso_abierto_en_periodo_posterior_2024,periodo_posterior_disponible_2024,espera_minima_periodos_2024,sin_oferta_posterior_2024,riesgo_retraso_simple,riesgo_retraso_curricular,riesgo_retraso_potencial,riesgo_retraso_potencial_amplio
2025c707-2bf8-5151-be4c-a2a603e99860,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,41.0,26.0,67.0,Aprobado,True,False,False,False,False,67.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
25841c45-8811-545f-b5e2-6b2d705ec4c7,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,49.0,30.0,79.0,Aprobado,True,False,False,False,False,79.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-24,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
71806101-b15f-5375-91f0-eafc01d04a08,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,37.0,30.0,67.0,Aprobado,True,False,False,False,False,67.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-27,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
94c2d2be-6e25-5d7c-a62b-a4c80507cb2b,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,49.0,0.0,49.0,Reprobado,True,True,False,False,False,75.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-28,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
a20155e8-2dc9-5995-816b-3cb66b43ad43,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,65.0,12.0,77.0,Aprobado,True,False,False,False,False,77.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-29,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
a397aa26-43c1-5dd5-8ded-d294dadfb78d,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,49.0,26.0,75.0,Aprobado,True,False,False,False,False,75.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-21,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
b0348df3-fe64-57fb-9a16-ef1d46254d7e,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,49.0,9.0,58.0,Reprobado,True,True,False,False,False,58.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-15,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
d3acc96f-c21a-5c20-96fb-a688c8734bfe,290,Matematica Intermedia 1,S1,1,A,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,44.0,17.0,61.0,Aprobado,True,False,False,False,False,61.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-20,,20,12,12,0.6,Si,No,vespertina,17:50-18:40; 18:40-19:30,presencial,True,True,V1,True,V1,1,False,False,False,False,False
25077c77-5aee-5d93-8a36-c5b57da00dc0,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,54.0,4.0,58.0,Reprobado,True,True,True,False,False,82.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-18,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
26b70c46-d8aa-5b67-b21d-02f2c1b9ca56,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,,,,,False,False,False,False,False,,,False,False,False,False,False,False,desasignado,True,2024-01-27,2024-03-31,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
37298f71-ec61-5e5c-ad25-86570c15f7ec,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,46.0,,46.0,NSP,True,False,False,False,True,46.0,NSP,True,False,False,False,True,False,con nota,False,2024-01-25,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
390a81e9-c184-59de-8b1f-aa4c16c462b8,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,38.0,27.0,65.0,Aprobado,True,False,False,False,False,65.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-23,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3b839c8a-1e03-5728-b057-2689dbdd202e,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,34.0,22.0,56.0,Reprobado,True,True,False,False,False,56.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-30,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3d26acfe-2654-5f55-abd4-4977a7b03cf5,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,57.0,20.0,77.0,Aprobado,True,False,False,False,False,77.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-27,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3f6b4811-4804-539a-990b-aa859b6d7359,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,44.0,19.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-23,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
490c9487-1342-5062-a509-90370d598267,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,47.0,25.0,72.0,Aprobado,True,False,False,False,False,72.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-29,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
49b58f54-b0f3-5a4f-b91f-0f3ad303fe50,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,60.0,19.0,79.0,Aprobado,True,False,False,False,False,79.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-26,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
6b0fa083-89e1-5c4a-9ebd-503d3bf9b28b,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,47.0,27.0,74.0,Aprobado,True,False,False,False,False,74.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-30,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
9db9b320-6e2b-5cf7-9e83-bba0130684c9,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,37.0,12.0,49.0,Reprobado,True,False,False,False,False,49.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-17,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
9ef93136-4252-556a-b27a-56284b0733c6,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,45.0,19.0,64.0,Aprobado,True,False,False,False,False,64.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-15,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
a252557b-6fa4-5ac7-b1b4-dfa120d1e728,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,45.0,27.0,72.0,Aprobado,True,False,False,False,False,72.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-23,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
bfcdedcc-bb15-55d3-af36-398b47e8169b,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,67.0,23.0,90.0,Aprobado,True,False,False,False,False,90.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-26,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
e433d0b0-de78-5b0f-9cd1-397f7d94f630,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,33.0,6.0,39.0,Reprobado,True,True,False,False,False,63.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-21,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
ec22dbbf-bcda-5f1d-bfc8-a82e55ec7de9,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,41.0,22.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-26,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
f244a686-f32b-5770-9d6b-044f508009fa,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,54.0,0.0,54.0,Reprobado,True,True,False,False,False,54.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-17,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
f4bcda92-d4d7-507e-b697-5600cac6f573,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,58.0,13.0,71.0,Aprobado,True,False,False,False,False,71.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-28,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
fc68457e-7e7c-5698-a1c7-1ed0dccba4b3,290,Matematica Intermedia 1,S1,1,B,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,48.0,0.0,48.0,Reprobado,True,True,True,False,False,48.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-27,,30,19,18,0.6333333333333333,Si,No,matutina,8:00-8:50; 8:50-9:40,presencial,True,True,V1,True,V1,1,False,False,False,False,False
061443c8-a609-5195-99f3-6ded28732468,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,42.0,28.0,70.0,Aprobado,True,False,False,False,False,70.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-22,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
0c7a60bb-8fd5-5785-ae40-5a238188aebd,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,62.0,30.0,92.0,Aprobado,True,False,False,False,False,92.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-28,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
0ee9e680-12e5-50e4-b182-3e780e680246,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,57.0,10.0,67.0,Aprobado,True,False,False,False,False,67.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-23,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
184c1de9-fa20-510e-b160-68ad1dc84065,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,64.0,5.0,69.0,Aprobado,True,False,False,False,False,69.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-24,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
1f2beec5-6645-5d05-82ee-24ac5912f380,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,66.0,6.0,72.0,Aprobado,True,False,False,False,False,72.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-19,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
23d99703-dc71-5cfb-be2e-7b094396d2e1,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,53.0,7.0,60.0,Reprobado,True,True,True,False,False,62.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-30,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
257724e2-11c9-5663-88d5-df9d1c7c66c6,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,60.0,25.0,85.0,Aprobado,True,False,False,False,False,85.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-29,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
25e84c4c-0e95-5f03-a935-f30e7f0de6b0,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,38.0,24.0,62.0,Aprobado,True,False,False,False,False,62.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-28,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
26d5d2fd-ceb5-56b7-bf84-f028a12bf50c,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,57.0,28.0,85.0,Aprobado,True,False,False,False,False,85.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-30,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
2a6bef91-9d34-57ef-9ecf-910d7d7bfd14,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,50.0,11.0,61.0,Aprobado,True,False,False,False,False,61.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-21,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
2e531479-2e51-5b22-9a96-785cdab828d1,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,56.0,14.0,70.0,Aprobado,True,False,False,False,False,70.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-18,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
34986bea-a380-5964-a9fe-b7d8075f0cd5,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,47.0,28.0,75.0,Aprobado,True,False,False,False,False,75.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-25,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
34cda5e3-c5d3-54b8-aeb1-bfb0d468bf7f,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,52.0,12.0,64.0,Aprobado,True,False,False,False,False,64.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-30,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3b72ef3a-35be-57ea-9618-876a2c6483e8,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,38.0,23.0,61.0,Aprobado,True,False,False,False,False,61.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-18,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
3bdd6bd7-2493-5fef-97d2-19101e40630a,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,42.0,5.0,47.0,Reprobado,True,True,False,False,False,47.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-30,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
483edcff-dbbf-5447-b9d9-095557232b02,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,45.0,30.0,75.0,Aprobado,True,False,False,False,False,75.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-27,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
490c004f-42a1-534f-b227-8fe75437eaed,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,60.0,6.0,66.0,Aprobado,True,False,False,False,False,66.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-25,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
4fd48cf3-f8af-550e-a2d0-220e5a797783,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,41.0,0.0,41.0,Reprobado,True,True,False,False,False,66.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-29,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
6c433ed9-ad1e-51e2-9d31-0f92474524f1,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,42.0,0.0,42.0,Reprobado,True,False,False,False,False,42.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-22,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
70b2bc66-3db1-536f-8061-39cc18e139ea,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,56.0,19.0,75.0,Aprobado,True,False,False,False,False,75.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-19,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
751429d0-55a4-50e5-96d4-4ff1fdfc02c0,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,51.0,7.0,58.0,Reprobado,True,True,False,False,False,58.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-25,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
760374e5-fa63-5431-b172-de8a0abbce5f,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,46.0,12.0,58.0,Reprobado,True,False,False,False,False,58.0,Reprobado,True,False,False,False,True,True,con nota,False,2024-01-24,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
766a215c-fae4-5d87-86b1-a6544ab14748,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,52.0,28.0,80.0,Aprobado,True,False,False,False,False,80.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-28,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
808862a1-f703-5d96-9eb0-dee85a54f151,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,68.0,7.0,75.0,Aprobado,True,False,False,False,False,75.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-18,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
819b9b1c-476d-5b64-949b-8bb80947bfde,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,51.0,17.0,68.0,Aprobado,True,False,False,False,False,68.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-19,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
8bc03924-39b4-5c0a-985f-6cb1afe0a9e9,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,50.0,14.0,64.0,Aprobado,True,False,False,False,False,64.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
8dc5c8ce-0b27-50c3-bec7-fce9414db9bf,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,45.0,7.0,52.0,Reprobado,True,True,False,False,False,62.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-16,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
8feda068-15b3-578a-b249-a538441fafb6,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,53.0,1.0,54.0,Reprobado,True,True,False,False,False,54.0,Reprobado,True,False,True,False,True,True,con nota,False,2024-01-24,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
97171161-ceef-5159-92b0-c9415c6d7403,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,39.0,24.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-19,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
99e6be68-8a89-5792-85ba-477b1d7e300b,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,52.0,6.0,58.0,Reprobado,True,True,True,False,False,73.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-24,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
a0255bd2-c49d-5e1e-9f89-cd10cc01f918,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,53.0,2.0,55.0,Reprobado,True,True,False,False,False,65.0,Aprobado,True,False,True,True,False,False,con nota,False,2024-01-27,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
a029f47b-dd20-5fb5-9265-eb5443fecfd1,290,Matematica Intermedia 1,S1,1,C,3,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,Si,5,alto,2023,37.0,26.0,63.0,Aprobado,True,False,False,False,False,63.0,Aprobado,True,True,False,False,False,False,con nota,False,2024-01-17,,60,47,46,0.7833333333333333,Si,No,vespertina,16:10-17:00; 17:00-17:50,presencial,True,True,V1,True,V1,1,False,False,False,False,False
