estudiante_id_ofuscado,codigo_curso,periodo_academico,fecha_acta,oportunidad_evaluacion,seccion,zona,nota_examen,nota_total,resultado,numero_acta,estado_acta,fecha_acta_dt,zona_num,nota_examen_num,nota_total_num,es_equivalencia,es_nsp
7d36a894-5a69-5be2-93a2-a8c1d01df056,147,S2,2024-11-24,Primera recuperacion,A,35,23,58,Reprobado,ACTA-2024-S2-147-A-REC1,Normal,2024-11-24,35,23,58,False,False
7e033645-6b36-5b24-be88-ef2953f2c850,147,S2,2024-11-24,Primera recuperacion,A,41,6,47,Reprobado,ACTA-2024-S2-147-A-REC1,Normal,2024-11-24,41,6,47,False,False
bc607b11-c7c3-5cd1-b0c4-f95fabb7d1bf,147,S2,2024-11-24,Primera recuperacion,A,41,2,43,Reprobado,ACTA-2024-S2-147-A-REC1,Normal,2024-11-24,41,2,43,False,False
cb2a28b9-397d-5feb-a252-7b8abaccc929,147,S2,2024-11-24,Primera recuperacion,A,36,21,57,Reprobado,ACTA-2024-S2-147-A-REC1,Normal,2024-11-24,36,21,57,False,False
efa55bd1-a3d6-552e-b4fc-91b4426c5818,147,S2,2024-11-24,Primera recuperacion,A,31,0,31,Reprobado,ACTA-2024-S2-147-A-REC1,Normal,2024-11-24,31,0,31,False,False
7e033645-6b36-5b24-be88-ef2953f2c850,147,S2,2025-01-18,Segunda recuperacion,A,41,29,70,Aprobado,ACTA-2024-S2-147-A-REC2,Normal,2025-01-18,41,29,70,False,False
0abddb67-c783-530f-814b-5f0edd0526d8,147,S2,2024-11-14,Ordinario,B,53,3,56,Reprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,53,3,56,False,False
2025c707-2bf8-5151-be4c-a2a603e99860,147,S2,2024-11-14,Ordinario,B,57,13,70,Aprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,57,13,70,False,False
2d415273-7249-54f9-8906-6cb487e828ec,147,S2,2024-11-14,Ordinario,B,35,24,59,Reprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,35,24,59,False,False
6b0fa083-89e1-5c4a-9ebd-503d3bf9b28b,147,S2,2024-11-14,Ordinario,B,60,29,89,Aprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,60,29,89,False,False
96c6949d-d550-5217-9989-03c50351059d,147,S2,2024-11-14,Ordinario,B,50,20,70,Aprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,50,20,70,False,False
97171161-ceef-5159-92b0-c9415c6d7403,147,S2,2024-11-14,Ordinario,B,40,24,64,Aprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,40,24,64,False,False
a9222af8-9a83-5e7a-985e-0ccc23119415,147,S2,2024-11-14,Ordinario,B,49,0,49,Reprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,49,0,49,False,False
d9eeab00-bbf2-51d4-911b-4b868ffbb81a,147,S2,2024-11-14,Ordinario,B,38,NSP,38,NSP,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,38,,38,False,True
ea6d5422-828f-5de1-9fda-fcc0b60d4590,147,S2,2024-11-14,Ordinario,B,60,16,76,Aprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,60,16,76,False,False
f4bcda92-d4d7-507e-b697-5600cac6f573,147,S2,2024-11-14,Ordinario,B,39,22,61,Aprobado,ACTA-2024-S2-147-B-ORD,Normal,2024-11-14,39,22,61,False,False
0abddb67-c783-530f-814b-5f0edd0526d8,147,S2,2024-11-25,Primera recuperacion,B,53,3,56,Reprobado,ACTA-2024-S2-147-B-REC1,Normal,2024-11-25,53,3,56,False,False
2d415273-7249-54f9-8906-6cb487e828ec,147,S2,2024-11-25,Primera recuperacion,B,35,24,59,Reprobado,ACTA-2024-S2-147-B-REC1,Normal,2024-11-25,35,24,59,False,False
a9222af8-9a83-5e7a-985e-0ccc23119415,147,S2,2024-11-25,Primera recuperacion,B,49,23,72,Aprobado,ACTA-2024-S2-147-B-REC1,Normal,2024-11-25,49,23,72,False,False
08d5616f-376d-5766-b14e-b1d1437e5d1a,169,S2,2024-11-10,Ordinario,A,33,12,45,Reprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,33,12,45,False,False
1c6583c9-8dab-560b-95ba-62442b620433,169,S2,2024-11-10,Ordinario,A,44,NSP,44,NSP,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,44,,44,False,True
1de648c3-6819-5075-9540-695d387b5ffb,169,S2,2024-11-10,Ordinario,A,59,29,88,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,59,29,88,False,False
252d04af-c959-574c-927b-59809a7cf378,169,S2,2024-11-10,Ordinario,A,46,27,73,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,46,27,73,False,False
2a26e298-c5dc-52aa-94db-7ad1d63e65cb,169,S2,2024-11-10,Ordinario,A,65,10,75,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,65,10,75,False,False
4051bf55-d9ef-5c45-94d7-34fa1dad5078,169,S2,2024-11-10,Ordinario,A,46,5,51,Reprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,46,5,51,False,False
423e74d0-11dd-5a3f-8ce1-5ef8d9ab9064,169,S2,2024-11-10,Ordinario,A,61,8,69,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,61,8,69,False,False
4ace62b5-4832-525a-8d5d-71bdbe79aa5d,169,S2,2024-11-10,Ordinario,A,60,11,71,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,60,11,71,False,False
8330ae23-4728-57d3-9192-77a20abbdca7,169,S2,2024-11-10,Ordinario,A,60,12,72,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,60,12,72,False,False
86ca5350-2e17-5b7e-a919-5fd3d68be21f,169,S2,2024-11-10,Ordinario,A,46,10,56,Reprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,46,10,56,False,False
9e77d389-c711-5374-8ab7-a5ef908fb2a5,169,S2,2024-11-10,Ordinario,A,58,23,81,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,58,23,81,False,False
a8b2948e-db2a-550f-8291-7bf443e650f9,169,S2,2024-11-10,Ordinario,A,40,22,62,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,40,22,62,False,False
b91bfdc4-f835-5a86-8106-fce8775833f0,169,S2,2024-11-10,Ordinario,A,52,2,54,Reprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,52,2,54,False,False
be1fcbec-38cc-5bd7-8f2d-eb697f760369,169,S2,2024-11-10,Ordinario,A,38,24,62,Aprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,38,24,62,False,False
ff9481f2-af23-5a24-9813-859e9c577ab6,169,S2,2024-11-10,Ordinario,A,36,5,41,Reprobado,ACTA-2024-S2-169-A-ORD,Normal,2024-11-10,36,5,41,False,False
08d5616f-376d-5766-b14e-b1d1437e5d1a,169,S2,2024-11-24,Primera recuperacion,A,33,12,45,Reprobado,ACTA-2024-S2-169-A-REC1,Normal,2024-11-24,33,12,45,False,False
4051bf55-d9ef-5c45-94d7-34fa1dad5078,169,S2,2024-11-24,Primera recuperacion,A,46,5,51,Reprobado,ACTA-2024-S2-169-A-REC1,Normal,2024-11-24,46,5,51,False,False
86ca5350-2e17-5b7e-a919-5fd3d68be21f,169,S2,2024-11-24,Primera recuperacion,A,46,15,61,Aprobado,ACTA-2024-S2-169-A-REC1,Normal,2024-11-24,46,15,61,False,False
b91bfdc4-f835-5a86-8106-fce8775833f0,169,S2,2024-11-24,Primera recuperacion,A,52,2,54,Reprobado,ACTA-2024-S2-169-A-REC1,Normal,2024-11-24,52,2,54,False,False
4051bf55-d9ef-5c45-94d7-34fa1dad5078,169,S2,2025-01-16,Segunda recuperacion,A,46,29,75,Aprobado,ACTA-2024-S2-169-A-REC2,Normal,2025-01-16,46,29,75,False,False
0d28940c-8260-53a7-8e3e-298acd7b5bfa,169,S2,2024-11-09,Ordinario,B,49,10,59,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,49,10,59,False,False
136359a4-f6ba-5d83-bc2f-db84eb392890,169,S2,2024-11-09,Ordinario,B,54,26,80,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,54,26,80,False,False
1f2b77ef-07aa-502d-929d-d94213b94b63,169,S2,2024-11-09,Ordinario,B,46,30,76,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,46,30,76,False,False
30cfbf3f-525e-5689-b923-5f20e1134539,169,S2,2024-11-09,Ordinario,B,47,22,69,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,47,22,69,False,False
3513277f-67b8-5015-9843-e138ce7821cd,169,S2,2024-11-09,Ordinario,B,51,5,56,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,51,5,56,False,False
378bc465-cae2-5579-8861-ca717c0ef31c,169,S2,2024-11-09,Ordinario,B,55,30,85,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,55,30,85,False,False
3d0a4f10-ddc8-5c1d-9130-52080699b517,169,S2,2024-11-09,Ordinario,B,56,17,73,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,56,17,73,False,False
3ed23438-77d4-550f-ad5f-cc6bcf90ec02,169,S2,2024-11-09,Ordinario,B,38,11,49,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,38,11,49,False,False
4190cb8b-4ab0-546e-bcd5-ebd18861cbf2,169,S2,2024-11-09,Ordinario,B,55,21,76,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,55,21,76,False,False
4d21cea1-ac04-5543-86ff-a481632efb1e,169,S2,2024-11-09,Ordinario,B,50,7,57,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,50,7,57,False,False
515cd66c-ea70-5052-a873-774d8dac953d,169,S2,2024-11-09,Ordinario,B,42,NSP,42,NSP,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,42,,42,False,True
5f88dc9a-1680-52ba-95d3-277b3d08cd6a,169,S2,2024-11-09,Ordinario,B,55,12,67,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,55,12,67,False,False
61c7e1ff-5e5c-5001-8567-a3771ff133dd,169,S2,2024-11-09,Ordinario,B,38,30,68,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,38,30,68,False,False
666af2be-87f6-5662-975b-441feb776cf0,169,S2,2024-11-09,Ordinario,B,59,18,77,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,59,18,77,False,False
73b10026-ae9f-549d-9df0-f12a55fe95f5,169,S2,2024-11-09,Ordinario,B,52,18,70,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,52,18,70,False,False
77ba4949-674f-5d40-b7e3-d0faee92880d,169,S2,2024-11-09,Ordinario,B,50,16,66,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,50,16,66,False,False
82c26a79-1d7f-541f-a528-1fa65eacb07f,169,S2,2024-11-09,Ordinario,B,49,14,63,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,49,14,63,False,False
8cd78b9b-ec67-5cc2-a2e0-f9086c2a104e,169,S2,2024-11-09,Ordinario,B,49,5,54,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,49,5,54,False,False
b4d9082e-1db4-5faf-906f-1ae369f92be4,169,S2,2024-11-09,Ordinario,B,60,4,64,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,60,4,64,False,False
c9be5db4-4388-5e6e-bdb4-3792752de6b4,169,S2,2024-11-09,Ordinario,B,46,12,58,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,46,12,58,False,False
d6d03fe5-9685-5915-b023-7244e7e5d506,169,S2,2024-11-09,Ordinario,B,42,20,62,Aprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,42,20,62,False,False
e3bc81de-b8d3-5624-bc8b-61e4451515d1,169,S2,2024-11-09,Ordinario,B,55,4,59,Reprobado,ACTA-2024-S2-169-B-ORD,Normal,2024-11-09,55,4,59,False,False
3513277f-67b8-5015-9843-e138ce7821cd,169,S2,2024-11-27,Primera recuperacion,B,51,5,56,Reprobado,ACTA-2024-S2-169-B-REC1,Normal,2024-11-27,51,5,56,False,False
3ed23438-77d4-550f-ad5f-cc6bcf90ec02,169,S2,2024-11-27,Primera recuperacion,B,38,25,63,Aprobado,ACTA-2024-S2-169-B-REC1,Normal,2024-11-27,38,25,63,False,False
8cd78b9b-ec67-5cc2-a2e0-f9086c2a104e,169,S2,2024-11-27,Primera recuperacion,B,49,15,64,Aprobado,ACTA-2024-S2-169-B-REC1,Normal,2024-11-27,49,15,64,False,False
3513277f-67b8-5015-9843-e138ce7821cd,169,S2,2025-01-15,Segunda recuperacion,B,51,15,66,Aprobado,ACTA-2024-S2-169-B-REC2,Normal,2025-01-15,51,15,66,False,False
0ef15c27-d711-5c04-a891-a2c6c92975e9,169,S2,2024-11-09,Ordinario,C,56,11,67,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,56,11,67,False,False
23bc065b-fa7c-598a-91dd-9a5fd555e538,169,S2,2024-11-09,Ordinario,C,31,1,32,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,31,1,32,False,False
2e92edf7-1f03-5522-b45a-ff426594d799,169,S2,2024-11-09,Ordinario,C,40,27,67,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,40,27,67,False,False
2fc7191e-47d6-5226-a537-f8c6eac9dddc,169,S2,2024-11-09,Ordinario,C,56,26,82,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,56,26,82,False,False
3678d8f5-f11c-5323-ad36-aab7f6b19119,169,S2,2024-11-09,Ordinario,C,46,18,64,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,46,18,64,False,False
5010db5c-18ea-546b-b351-b9d46655e790,169,S2,2024-11-09,Ordinario,C,38,24,62,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,38,24,62,False,False
6327d4a3-6104-565e-b692-b3e8408fe538,169,S2,2024-11-09,Ordinario,C,45,10,55,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,45,10,55,False,False
64ceec45-794c-5ee0-8ef2-30c3d622ab0f,169,S2,2024-11-09,Ordinario,C,42,14,56,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,42,14,56,False,False
66d6c08a-7bbd-5231-8022-3bd6f157ebc0,169,S2,2024-11-09,Ordinario,C,42,18,60,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,42,18,60,False,False
671fcbd0-25c4-532a-afda-0a6d10e90dd4,169,S2,2024-11-09,Ordinario,C,65,16,81,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,65,16,81,False,False
6a5add93-63e2-56da-ad52-61e4a59b33d7,169,S2,2024-11-09,Ordinario,C,58,24,82,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,58,24,82,False,False
7e3bdd97-4da0-5cd5-b823-7a9e26bc38c5,169,S2,2024-11-09,Ordinario,C,48,13,61,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,48,13,61,False,False
81de0be7-e4bd-5700-bd1f-64854b46c475,169,S2,2024-11-09,Ordinario,C,53,14,67,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,53,14,67,False,False
88a82b73-03f1-51b9-8e54-86fd323e5b2f,169,S2,2024-11-09,Ordinario,C,39,18,57,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,39,18,57,False,False
88ac2e8a-94a5-5041-b4e6-f6e5d388a4da,169,S2,2024-11-09,Ordinario,C,46,21,67,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,46,21,67,False,False
8c52812b-9b12-5e6a-8874-64d21817846a,169,S2,2024-11-09,Ordinario,C,41,1,42,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,41,1,42,False,False
8c6b782d-1004-5643-8e93-3a5fca01dcd3,169,S2,2024-11-09,Ordinario,C,47,27,74,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,47,27,74,False,False
91743045-3b39-5cd8-b8b9-bf08f8d5885d,169,S2,2024-11-09,Ordinario,C,38,14,52,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,38,14,52,False,False
977f0c1c-e388-5fbf-be24-31a4cebf45d1,169,S2,2024-11-09,Ordinario,C,51,25,76,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,51,25,76,False,False
9ffa6583-b745-5ab4-b96f-0cb448667369,169,S2,2024-11-09,Ordinario,C,59,30,89,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,59,30,89,False,False
a3861666-b560-52ec-9759-10a1eb4d3847,169,S2,2024-11-09,Ordinario,C,55,11,66,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,55,11,66,False,False
b2cb3fc9-c25c-563b-8ade-24efbcb82119,169,S2,2024-11-09,Ordinario,C,31,29,60,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,31,29,60,False,False
b39a108c-b4ee-5874-8b0c-d7dcd496f75d,169,S2,2024-11-09,Ordinario,C,47,2,49,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,47,2,49,False,False
bb6f73d6-26af-56f4-8416-97e3fd8fba7a,169,S2,2024-11-09,Ordinario,C,37,24,61,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,37,24,61,False,False
bc81ba4d-c2d3-5069-aa38-750cf904b140,169,S2,2024-11-09,Ordinario,C,39,24,63,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,39,24,63,False,False
bd1c4b12-6c8c-5a45-8625-5e8fbbaa33f2,169,S2,2024-11-09,Ordinario,C,36,16,52,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,36,16,52,False,False
bd6823c1-6617-541e-b44d-2de09a66e52e,169,S2,2024-11-09,Ordinario,C,44,3,47,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,44,3,47,False,False
c22564cf-cae3-58e7-b34e-1ee6d3c9993a,169,S2,2024-11-09,Ordinario,C,41,25,66,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,41,25,66,False,False
cea4473d-52f7-5d4c-a6ca-fac54542b285,169,S2,2024-11-09,Ordinario,C,65,25,90,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,65,25,90,False,False
d4f8b688-70f3-5128-9500-2a45103ce45b,169,S2,2024-11-09,Ordinario,C,48,NSP,48,NSP,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,48,,48,False,True
da0c1c2d-eae2-57b8-b466-96a10f60d443,169,S2,2024-11-09,Ordinario,C,67,20,87,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,67,20,87,False,False
e3139aa2-e1cb-5e06-8ef2-3c1807aa2572,169,S2,2024-11-09,Ordinario,C,34,25,59,Reprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,34,25,59,False,False
f02dd2cb-e888-5bf5-ba3e-f4b7b438b68a,169,S2,2024-11-09,Ordinario,C,52,14,66,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,52,14,66,False,False
f38571e3-0dd7-56c0-9003-d327dcd76739,169,S2,2024-11-09,Ordinario,C,40,21,61,Aprobado,ACTA-2024-S2-169-C-ORD,Normal,2024-11-09,40,21,61,False,False
23bc065b-fa7c-598a-91dd-9a5fd555e538,169,S2,2024-11-21,Primera recuperacion,C,31,30,61,Aprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,31,30,61,False,False
6327d4a3-6104-565e-b692-b3e8408fe538,169,S2,2024-11-21,Primera recuperacion,C,45,19,64,Aprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,45,19,64,False,False
64ceec45-794c-5ee0-8ef2-30c3d622ab0f,169,S2,2024-11-21,Primera recuperacion,C,42,14,56,Reprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,42,14,56,False,False
66d6c08a-7bbd-5231-8022-3bd6f157ebc0,169,S2,2024-11-21,Primera recuperacion,C,42,18,60,Reprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,42,18,60,False,False
8c52812b-9b12-5e6a-8874-64d21817846a,169,S2,2024-11-21,Primera recuperacion,C,41,1,42,Reprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,41,1,42,False,False
91743045-3b39-5cd8-b8b9-bf08f8d5885d,169,S2,2024-11-21,Primera recuperacion,C,38,14,52,Reprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,38,14,52,False,False
b2cb3fc9-c25c-563b-8ade-24efbcb82119,169,S2,2024-11-21,Primera recuperacion,C,31,30,61,Aprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,31,30,61,False,False
bd6823c1-6617-541e-b44d-2de09a66e52e,169,S2,2024-11-21,Primera recuperacion,C,44,3,47,Reprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,44,3,47,False,False
e3139aa2-e1cb-5e06-8ef2-3c1807aa2572,169,S2,2024-11-21,Primera recuperacion,C,34,25,59,Reprobado,ACTA-2024-S2-169-C-REC1,Normal,2024-11-21,34,25,59,False,False
91743045-3b39-5cd8-b8b9-bf08f8d5885d,169,S2,2025-01-17,Segunda recuperacion,C,38,24,62,Aprobado,ACTA-2024-S2-169-C-REC2,Normal,2025-01-17,38,24,62,False,False
061443c8-a609-5195-99f3-6ded28732468,169,S2,2024-11-11,Ordinario,D,63,30,93,Aprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,63,30,93,False,False
329a5540-4d0e-50b1-8e8d-41575a82dc8b,169,S2,2024-11-11,Ordinario,D,37,7,44,Reprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,37,7,44,False,False
3d7d6836-0718-514f-9b1c-cb60e1a84ee4,169,S2,2024-11-11,Ordinario,D,48,0,48,Reprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,48,0,48,False,False
43568f87-d046-5ada-b5c5-049d7f35eb47,169,S2,2024-11-11,Ordinario,D,59,21,80,Aprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,59,21,80,False,False
670ed2ec-5dc5-5a8a-9e6f-770f70091eb9,169,S2,2024-11-11,Ordinario,D,54,1,55,Reprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,54,1,55,False,False
a87d6feb-c363-581e-8e53-245cd9839996,169,S2,2024-11-11,Ordinario,D,60,13,73,Aprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,60,13,73,False,False
e95f73c9-1239-50f0-9bb5-6421a9c0181e,169,S2,2024-11-11,Ordinario,D,44,29,73,Aprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,44,29,73,False,False
f2dad9d6-eb91-5d98-9cb3-9e546e130399,169,S2,2024-11-11,Ordinario,D,44,27,71,Aprobado,ACTA-2024-S2-169-D-ORD,Normal,2024-11-11,44,27,71,False,False
329a5540-4d0e-50b1-8e8d-41575a82dc8b,169,S2,2024-11-27,Primera recuperacion,D,37,24,61,Aprobado,ACTA-2024-S2-169-D-REC1,Normal,2024-11-27,37,24,61,False,False
670ed2ec-5dc5-5a8a-9e6f-770f70091eb9,169,S2,2024-11-27,Primera recuperacion,D,54,1,55,Reprobado,ACTA-2024-S2-169-D-REC1,Normal,2024-11-27,54,1,55,False,False
252d04af-c959-574c-927b-59809a7cf378,170,S2,2024-11-08,Ordinario,A,44,4,48,Reprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,44,4,48,False,False
27211edc-1649-54b6-b315-76064d324463,170,S2,2024-11-08,Ordinario,A,45,25,70,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,45,25,70,False,False
2a26e298-c5dc-52aa-94db-7ad1d63e65cb,170,S2,2024-11-08,Ordinario,A,47,20,67,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,47,20,67,False,False
496acb28-ec74-5afd-ad47-b5e79d157dbe,170,S2,2024-11-08,Ordinario,A,42,24,66,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,42,24,66,False,False
66d6c08a-7bbd-5231-8022-3bd6f157ebc0,170,S2,2024-11-08,Ordinario,A,41,11,52,Reprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,41,11,52,False,False
81104a59-2b4e-542a-8a88-6b95928606f2,170,S2,2024-11-08,Ordinario,A,52,16,68,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,52,16,68,False,False
86ca5350-2e17-5b7e-a919-5fd3d68be21f,170,S2,2024-11-08,Ordinario,A,38,NSP,38,NSP,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,38,,38,False,True
88a82b73-03f1-51b9-8e54-86fd323e5b2f,170,S2,2024-11-08,Ordinario,A,39,19,58,Reprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,39,19,58,False,False
91743045-3b39-5cd8-b8b9-bf08f8d5885d,170,S2,2024-11-08,Ordinario,A,54,4,58,Reprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,54,4,58,False,False
a97bb513-eef4-547a-a146-e227965cdee2,170,S2,2024-11-08,Ordinario,A,45,19,64,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,45,19,64,False,False
b481fb0d-4c7d-5dbf-8e5a-85fcf4533ba4,170,S2,2024-11-08,Ordinario,A,49,15,64,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,49,15,64,False,False
bad1322f-2133-549a-a69d-feb9f4347a58,170,S2,2024-11-08,Ordinario,A,47,25,72,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,47,25,72,False,False
bd1c4b12-6c8c-5a45-8625-5e8fbbaa33f2,170,S2,2024-11-08,Ordinario,A,31,8,39,Reprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,31,8,39,False,False
bfe5ef19-d0c8-5540-803a-a9fd11a6409a,170,S2,2024-11-08,Ordinario,A,64,19,83,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,64,19,83,False,False
e3139aa2-e1cb-5e06-8ef2-3c1807aa2572,170,S2,2024-11-08,Ordinario,A,46,8,54,Reprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,46,8,54,False,False
ed913d33-9a4a-5cda-a123-31a39a3a328e,170,S2,2024-11-08,Ordinario,A,43,26,69,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,43,26,69,False,False
f40eeb46-bad9-5029-91f9-439aa0d47666,170,S2,2024-11-08,Ordinario,A,48,25,73,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,48,25,73,False,False
f75c73c4-4353-55c2-b404-dd551be115aa,170,S2,2024-11-08,Ordinario,A,42,26,68,Aprobado,ACTA-2024-S2-170-A-ORD,Normal,2024-11-08,42,26,68,False,False
252d04af-c959-574c-927b-59809a7cf378,170,S2,2024-11-20,Primera recuperacion,A,44,4,48,Reprobado,ACTA-2024-S2-170-A-REC1,Normal,2024-11-20,44,4,48,False,False
91743045-3b39-5cd8-b8b9-bf08f8d5885d,170,S2,2024-11-20,Primera recuperacion,A,54,22,76,Aprobado,ACTA-2024-S2-170-A-REC1,Normal,2024-11-20,54,22,76,False,False
