antecedente,consecuente,tamano_antecedente,tamano_consecuente,soporte,confianza,lift,soporte_antecedente,soporte_consecuente,leverage,consecuente_relevante
no_requiere_laboratorio + ocupacion_media,curso_base,2,1,0.4016874541452678,0.7733050847457626,1.2473548290041119,0.5194424064563463,0.6199559794570799,0.07965602827908103,False
abierto_siguiente + curso_base,ocupacion_media,2,1,0.27292736610418195,0.8257491675915649,1.246396584083392,0.330520909757887,0.6625091709464417,0.05395423220002055,False
curso_base + semestre_4,ocupacion_media,2,1,0.12325752017608217,0.8255528255528256,1.246100222844409,0.14930300807043287,0.6625091709464417,0.024342908079529796,False
curso_obligatorio + semestre_4,ocupacion_media,2,1,0.12325752017608217,0.8255528255528256,1.246100222844409,0.14930300807043287,0.6625091709464417,0.024342908079529796,False
aprobo + semestre_2,ocupacion_media,2,1,0.08253851797505503,0.8241758241758241,1.244021758971925,0.10014673514306677,0.6625091709464417,0.016190387502428988,False
bloqueo_bajo + periodo_s1,area_ciencias_basicas_y_complementarias,2,1,0.05355832721936904,0.7765957446808511,1.2431004110393424,0.06896551724137931,0.6247248716067498,0.010473853315455257,False
bloqueo_bajo + ocupacion_media,no_requiere_laboratorio,2,1,0.06346294937637564,0.9251336898395721,1.2410996252473787,0.0685986793837124,0.7454145267791636,0.012328497245890094,False
bloqueo_bajo + periodo_s2,no_requiere_laboratorio,2,1,0.06272927366104182,0.9243243243243243,1.240013832730368,0.06786500366837858,0.7454145267791636,0.012141714066711197,False
abierto_siguiente + recuperacion,zona_media,2,1,0.05062362435803375,0.6699029126213591,1.2389113567203696,0.07556859867938372,0.5407190022010272,0.009762247082387522,False
semestre_1 + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.12509170946441672,0.9216216216216215,1.2363880612896359,0.13573000733675716,0.7454145267791636,0.023916590275755475,False
curso_base + no_requiere_laboratorio,ocupacion_media,2,1,0.4016874541452678,0.8183856502242153,1.235281994745964,0.49082905355832723,0.6625091709464417,0.07650870479591382,False
no_requiere_laboratorio + recuperacion,zona_media,2,1,0.0983125458547322,0.6666666666666666,1.2329262777023968,0.1474688187820983,0.5407190022010272,0.018573353307111906,False
semestre_2 + zona_media,ocupacion_media,2,1,0.058694057226705794,0.8163265306122448,1.2321739326960017,0.0719002201027146,0.6625091709464417,0.01105950201558966,False
no_requiere_laboratorio + semestre_7,ocupacion_media,2,1,0.052090975788701394,0.8160919540229885,1.2318198597268364,0.06382978723404255,0.6625091709464417,0.0098031563665881,False
bloqueo_medio + semestre_1,curso_base,2,1,0.09574468085106383,0.763157894736842,1.2309872313920898,0.12545854732208364,0.6199559794570799,0.017965904264739055,False
bloqueo_medio + semestre_3,ocupacion_media,2,1,0.06089508437270726,0.8137254901960784,1.2282478883026078,0.0748349229640499,0.6625091709464417,0.011316261601953738,False
semestre_5,bloqueo_medio,1,1,0.06272927366104182,0.7339055793991416,1.2251234595481078,0.08547322083639032,0.599046221570066,0.011526863673578358,False
area_ciencias_de_la_computacion + sin_riesgo_retraso,ocupacion_media,2,1,0.0722670579603815,0.8106995884773662,1.2236805527072538,0.08914159941305942,0.6625091709464417,0.013209930836395697,False
abierto_siguiente + recuperacion,ocupacion_media,2,1,0.061261922230374175,0.8106796116504854,1.2236503994237116,0.07556859867938372,0.6625091709464417,0.011197032569711302,False
area_ciencias_basicas_y_complementarias + curso_base,ocupacion_media,2,1,0.29126925898752754,0.8093781855249745,1.2216860098234112,0.3598679383712399,0.6625091709464417,0.05285344948699219,False
area_ciencias_basicas_y_complementarias + semestre_4,curso_base,2,1,0.08877476155539252,0.7562500000000001,1.2198446745562133,0.11738811445341159,0.6199559794570799,0.015999298082807936,False
periodo_s1 + semestre_1,bloqueo_medio,2,1,0.0553925165077036,0.7294685990338164,1.217716718289151,0.07593543653705062,0.599046221570066,0.00990368016690988,False
curso_no_base + requiere_laboratorio,area_ciencias_basicas_y_complementarias,2,1,0.09537784299339692,0.760233918128655,1.2169099593768136,0.12545854732208364,0.6247248716067498,0.017000768125638874,False
recuperacion + sin_riesgo_retraso,zona_media,2,1,0.10014673514306677,0.6578313253012048,1.2165862908894736,0.15223771093176816,0.5407190022010272,0.017828911990672672,False
bloqueo_medio + recuperacion,zona_media,2,1,0.08033749082905356,0.6576576576576576,1.2162651117874996,0.12215700660308144,0.5407190022010272,0.014284876106771066,False
semestre_5 + sin_recuperacion,no_requiere_laboratorio,2,1,0.06052824651504035,0.9065934065934066,1.2162271783334775,0.06676449009537784,0.7454145267791636,0.01076102572494212,False
periodo_s1 + riesgo_retraso,bloqueo_medio,2,1,0.052090975788701394,0.7282051282051283,1.2156075808249722,0.07153338224504768,0.599046221570066,0.009239173438678333,False
ocupacion_media + recuperacion,zona_media,2,1,0.09391049156272928,0.6564102564102565,1.2139581811223603,0.14306676449009537,0.5407190022010272,0.01655157341951556,False
area_ciencias_basicas_y_complementarias + semestre_4,ocupacion_media,2,1,0.09427732942039618,0.803125,1.2122473698781837,0.11738811445341159,0.6625091709464417,0.016506627034900467,False
area_metodologia_de_sistemas + ocupacion_media,curso_base,2,1,0.05392516507703595,0.75,1.2097633136094676,0.0719002201027146,0.6199559794570799,0.009350193700077891,False
riesgo_retraso + sin_recuperacion,bloqueo_medio,2,1,0.06566397652237711,0.7246963562753037,1.2097503167216643,0.09060895084372707,0.599046221570066,0.011385026879014562,False
requiere_laboratorio + sin_riesgo_retraso,bloqueo_medio,2,1,0.1368305209097579,0.7242718446601942,1.2090416708779481,0.18892149669845928,0.599046221570066,0.02365781213918415,False
bloqueo_alto + ocupacion_media,no_requiere_laboratorio,2,1,0.16067498165810712,0.9012345679012347,1.2090381063478177,0.17828319882611884,0.7454145267791636,0.027780095372460206,False
area_ciencias_de_la_computacion + curso_base,bloqueo_medio,2,1,0.05099046221570066,0.7239583333333333,1.2085183200653193,0.07043286867204696,0.599046221570066,0.008797918363370252,False
semestre_1 + sin_recuperacion,no_requiere_laboratorio,2,1,0.10931768158473955,0.9003021148036253,1.207787187477698,0.12142333088774762,0.7454145267791636,0.018806966851099352,False
area_ciencias_basicas_y_complementarias + semestre_3,ocupacion_media,2,1,0.09391049156272928,0.8,1.207530454042082,0.11738811445341159,0.6625091709464417,0.016139789177233563,False
bloqueo_alto + no_requiere_laboratorio,area_ciencias_basicas_y_complementarias,2,1,0.1305942773294204,0.7542372881355932,1.2073111259293172,0.1731474688187821,0.6247248716067498,0.02242474710257303,False
curso_no_base + curso_obligatorio,bloqueo_medio,2,1,0.2057960381511372,0.7229381443298969,1.2068152978832203,0.2846661775495231,0.599046221570066,0.03526784008130182,False
no_requiere_laboratorio + semestre_4,curso_base,2,1,0.0847395451210565,0.7475728155339806,1.2058482219796633,0.11335289801907557,0.6199559794570799,0.014465738205342013,False
abierto_siguiente + curso_obligatorio,ocupacion_media,2,1,0.2839325018341893,0.7987616099071208,1.2056612118531622,0.35546588407923696,0.6625091709464417,0.04843309367311005,False
aprobo + semestre_1,no_requiere_laboratorio,2,1,0.09427732942039618,0.8986013986013985,1.205505616430813,0.10491562729273661,0.7454145267791636,0.016071696750241823,False
curso_obligatorio + no_requiere_laboratorio,curso_base,2,1,0.46955245781364635,0.7467911318553092,1.2045873523299249,0.6287600880410859,0.6199559794570799,0.07974888158861515,False
no_requiere_laboratorio + riesgo_retraso,zona_media,2,1,0.0553925165077036,0.6508620689655172,1.203697421981004,0.0851063829787234,0.5407190022010272,0.009373878022509795,False
periodo_s2 + recuperacion,zona_media,2,1,0.06419662509170947,0.6505576208178439,1.2031343787988074,0.09867938371239912,0.5407190022010272,0.01083880719292872,False
abierto_siguiente + curso_base,no_requiere_laboratorio,2,1,0.2964049889948643,0.8967813540510544,1.203063962176759,0.330520909757887,0.7454145267791636,0.050029901457070286,False
semestre_5 + sin_riesgo_retraso,bloqueo_medio,2,1,0.05099046221570066,0.7202072538860104,1.2022565671116132,0.07079970652971386,0.599046221570066,0.008578165530806037,False
curso_base + recuperacion,zona_media,2,1,0.08620689655172414,0.649171270718232,1.2005704775969472,0.13279530447542187,0.5407190022010272,0.014401952018792422,False
bloqueo_medio + no_requiere_laboratorio,curso_base,2,1,0.3176815847395451,0.7439862542955327,1.2000630350352794,0.42699926632428464,0.6199559794570799,0.05296083635801868,False
area_ciencias_basicas_y_complementarias + recuperacion,zona_media,2,1,0.0752017608217168,0.6487341772151899,1.199762121498377,0.11592076302274394,0.5407190022010272,0.012521201505676968,False
bloqueo_medio + semestre_4,ocupacion_media,2,1,0.08914159941305942,0.7941176470588235,1.1986515536447135,0.11225238444607484,0.6625091709464417,0.014773365256929127,False
riesgo_retraso + zona_media,bloqueo_medio,2,1,0.06603081438004402,0.7171314741035857,1.1971221055764694,0.09207630227439471,0.599046221570066,0.010872853406424583,False
semestre_1 + zona_media,no_requiere_laboratorio,2,1,0.0722670579603815,0.8914027149321266,1.1958483272170164,0.08107116654438738,0.7454145267791636,0.011835432715262224,False
semestre_5 + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.06309611151870873,0.8911917098445596,1.195565256415487,0.07079970652971386,0.7454145267791636,0.010320981779758404,False
area_ciencias_basicas_y_complementarias + curso_base,no_requiere_laboratorio,2,1,0.3206162876008804,0.8909276248725789,1.1952109770682333,0.3598679383712399,0.7454145267791636,0.05236549861688938,False
no_requiere_laboratorio + perdio,zona_media,2,1,0.13866471019809246,0.6461538461538462,1.1949900845423234,0.21460014673514308,0.5407190022010272,0.022626332983271866,False
semestre_1,no_requiere_laboratorio,1,1,0.13316214233308876,0.889705882352941,1.1935719661880497,0.1496698459280998,0.7454145267791636,0.021596064957483924,False
area_ciencias_basicas_y_complementarias + semestre_1,no_requiere_laboratorio,2,1,0.13316214233308876,0.889705882352941,1.1935719661880497,0.1496698459280998,0.7454145267791636,0.021596064957483924,False
area_ciencias_basicas_y_complementarias + ocupacion_baja,bloqueo_medio,2,1,0.14526779163609685,0.7148014440433212,1.193232539168459,0.20322817314746883,0.599046221570066,0.02352472239551849,False
curso_obligatorio + semestre_1,no_requiere_laboratorio,2,1,0.12912692589875274,0.8866498740554155,1.1894722227731607,0.14563462949376377,0.7454145267791636,0.020568757472,False
curso_no_base + ocupacion_baja,area_ciencias_basicas_y_complementarias,2,1,0.1346294937637564,0.742914979757085,1.189187454385093,0.18121790168745414,0.6247248716067498,0.02141816339921701,False
recuperacion,zona_media,1,1,0.13646368305209097,0.6424870466321243,1.188208744314227,0.2123991195891416,0.5407190022010272,0.021615443039473686,False
abierto_siguiente + periodo_s2,ocupacion_media,2,1,0.11518708730741012,0.7869674185463659,1.187858905292023,0.14636830520909758,0.6625091709464417,0.018216742770495148,False
curso_obligatorio + ocupacion_media,curso_base,2,1,0.4486426999266324,0.7363034316676701,1.1876705057550703,0.6093176815847395,0.6199559794570799,0.07089255983924808,False
curso_base + periodo_v1,no_requiere_laboratorio,2,1,0.06419662509170947,0.8838383838383839,1.1857005090272807,0.07263389581804842,0.7454145267791636,0.010054264012371826,False
curso_base + periodo_s1,ocupacion_media,2,1,0.21349963316214232,0.784366576819407,1.183933160802715,0.2721936903888481,0.6625091709464417,0.03316881700577412,False
ocupacion_baja + zona_alta,area_ciencias_basicas_y_complementarias,2,1,0.05282465150403522,0.7384615384615385,1.1820588102443652,0.07153338224504768,0.6247248716067498,0.008135968465401246,False
curso_obligatorio + recuperacion,zona_media,2,1,0.123991195891416,0.6389413988657845,1.1816514608603312,0.19405722670579603,0.5407190022010272,0.019060765897159437,False
periodo_s1 + semestre_1,no_requiere_laboratorio,2,1,0.06676449009537784,0.8792270531400966,1.179514245501921,0.07593543653705062,0.7454145267791636,0.010161112603343035,False
abierto_siguiente + semestre_4,ocupacion_media,2,1,0.07079970652971386,0.7813765182186234,1.1794199272779442,0.09060895084372707,0.6625091709464417,0.010770445625909356,False
ocupacion_baja + perdio,zona_media,2,1,0.05612619222303742,0.6375000000000001,1.1789857530529173,0.0880410858400587,0.5407190022010272,0.008520704134905896,False
bloqueo_medio + curso_no_base,area_ciencias_basicas_y_complementarias,2,1,0.16911225238444608,0.7364217252396166,1.178793671757601,0.22964049889948643,0.6247248716067498,0.025650121193754455,False
riesgo_retraso,bloqueo_medio,1,1,0.10638297872340426,0.7055961070559611,1.1778658835484077,0.15077035950110051,0.599046221570066,0.016064564539509482,False
aprobo,sin_riesgo_retraso,1,1,0.6966250917094644,1.0,1.177537796976242,0.6966250917094644,0.8492296404988995,0.10503041551452308,False
aprobo + curso_obligatorio,sin_riesgo_retraso,2,1,0.611518708730741,1.0,1.177537796976242,0.611518708730741,0.8492296404988995,0.09219889555698257,False
aprobo + sin_recuperacion,sin_riesgo_retraso,2,1,0.6008804108584006,1.0,1.177537796976242,0.6008804108584006,0.8492296404988995,0.09059495556229002,False
aprobo + no_requiere_laboratorio,sin_riesgo_retraso,2,1,0.5308143800440206,1.0,1.177537796976242,0.5308143800440206,0.8492296404988995,0.08003107490759076,False
aprobo + ocupacion_media,sin_riesgo_retraso,2,1,0.4699192956713133,1.0,1.177537796976242,0.4699192956713133,0.8492296404988995,0.07084990114486783,False
aprobo + area_ciencias_basicas_y_complementarias,sin_riesgo_retraso,2,1,0.44240645634629494,1.0,1.177537796976242,0.44240645634629494,0.8492296404988995,0.06670178046893882,False
aprobo + curso_base,sin_riesgo_retraso,2,1,0.4277329420396185,1.0,1.177537796976242,0.4277329420396185,0.8492296404988995,0.06448944944177665,False
aprobo + bloqueo_medio,sin_riesgo_retraso,2,1,0.4203961848862803,1.0,1.177537796976242,0.4203961848862803,0.8492296404988995,0.06338328392819559,False
aprobo + no_abierto_siguiente,sin_riesgo_retraso,2,1,0.417461482024945,1.0,1.177537796976242,0.417461482024945,0.8492296404988995,0.06294081772276316,False
abierto_siguiente,sin_riesgo_retraso,1,1,0.3921496698459281,1.0,1.177537796976242,0.3921496698459281,0.8492296404988995,0.05912454670090844,False
abierto_siguiente + area_ciencias_basicas_y_complementarias,sin_riesgo_retraso,2,1,0.3631694790902421,1.0,1.177537796976242,0.3631694790902421,0.8492296404988995,0.05475519292226322,False
abierto_siguiente + curso_obligatorio,sin_riesgo_retraso,2,1,0.35546588407923696,1.0,1.177537796976242,0.35546588407923696,0.8492296404988995,0.05359371913300309,False
aprobo + zona_media,sin_riesgo_retraso,2,1,0.35546588407923696,1.0,1.177537796976242,0.35546588407923696,0.8492296404988995,0.05359371913300309,False
abierto_siguiente + curso_base,sin_riesgo_retraso,2,1,0.330520909757887,1.0,1.177537796976242,0.330520909757887,0.8492296404988995,0.04983275638682744,False
aprobo + periodo_s1,sin_riesgo_retraso,2,1,0.3261188554658841,1.0,1.177537796976242,0.3261188554658841,0.8492296404988995,0.0491690570786788,False
abierto_siguiente + no_requiere_laboratorio,sin_riesgo_retraso,2,1,0.32391782831988264,1.0,1.177537796976242,0.32391782831988264,0.8492296404988995,0.048837207424604456,False
abierto_siguiente + sin_recuperacion,sin_riesgo_retraso,2,1,0.3165810711665444,1.0,1.177537796976242,0.3165810711665444,0.8492296404988995,0.0477310419110234,False
abierto_siguiente + ocupacion_media,sin_riesgo_retraso,2,1,0.29897285399853263,1.0,1.177537796976242,0.29897285399853263,0.8492296404988995,0.0450762446784288,False
abierto_siguiente + aprobo,sin_riesgo_retraso,2,1,0.2791636096845194,1.0,1.177537796976242,0.2791636096845194,0.8492296404988995,0.042089597791759886,False
aprobo + periodo_s2,sin_riesgo_retraso,2,1,0.27256052824651505,1.0,1.177537796976242,0.27256052824651505,0.8492296404988995,0.04109404882953693,False
aprobo + curso_no_base,sin_riesgo_retraso,2,1,0.2688921496698459,1.0,1.177537796976242,0.2688921496698459,0.8492296404988995,0.040540966072746404,False
abierto_siguiente + bloqueo_medio,sin_riesgo_retraso,2,1,0.2512839325018342,1.0,1.177537796976242,0.2512839325018342,0.8492296404988995,0.03788616884015181,False
aprobo + zona_alta,sin_riesgo_retraso,2,1,0.23991195891415995,1.0,1.177537796976242,0.23991195891415995,0.8492296404988995,0.03617161229410115,False
abierto_siguiente + zona_media,sin_riesgo_retraso,2,1,0.21386647101980924,1.0,1.177537796976242,0.21386647101980924,0.8492296404988995,0.032244724720888324,False
aprobo + ocupacion_baja,sin_riesgo_retraso,2,1,0.19552457813646368,1.0,1.177537796976242,0.19552457813646368,0.8492296404988995,0.02947931093693565,False
aprobo + bloqueo_alto,sin_riesgo_retraso,2,1,0.16874541452677916,1.0,1.177537796976242,0.16874541452677916,0.8492296404988995,0.025441806812364715,False
aprobo + requiere_laboratorio,sin_riesgo_retraso,2,1,0.16581071166544387,1.0,1.177537796976242,0.16581071166544387,0.8492296404988995,0.02499934060693229,False
abierto_siguiente + periodo_s1,sin_riesgo_retraso,2,1,0.15847395451210564,1.0,1.177537796976242,0.15847395451210564,0.8492296404988995,0.023893175093351204,False
bloqueo_bajo,sin_riesgo_retraso,1,1,0.1504035216434336,1.0,1.177537796976242,0.1504035216434336,0.8492296404988995,0.02267639302841204,False
bloqueo_bajo + curso_no_base,sin_riesgo_retraso,2,1,0.1504035216434336,1.0,1.177537796976242,0.1504035216434336,0.8492296404988995,0.02267639302841204,False
abierto_siguiente + periodo_s2,sin_riesgo_retraso,2,1,0.14636830520909758,1.0,1.177537796976242,0.14636830520909758,0.8492296404988995,0.022068001995942443,False
bloqueo_bajo + no_requiere_laboratorio,sin_riesgo_retraso,2,1,0.14526779163609685,1.0,1.177537796976242,0.14526779163609685,0.8492296404988995,0.021902077168905285,False
bloqueo_bajo + no_abierto_siguiente,sin_riesgo_retraso,2,1,0.13939838591342626,1.0,1.177537796976242,0.13939838591342626,0.8492296404988995,0.021017144758040424,False
aprobo + semestre_3,sin_riesgo_retraso,2,1,0.13793103448275862,1.0,1.177537796976242,0.13793103448275862,0.8492296404988995,0.020795911655324212,False
abierto_siguiente + bloqueo_alto,sin_riesgo_retraso,2,1,0.12986060161408658,1.0,1.177537796976242,0.12986060161408658,0.8492296404988995,0.019579129590385033,False
aprobo + semestre_4,sin_riesgo_retraso,2,1,0.12362435803374908,1.0,1.177537796976242,0.12362435803374908,0.8492296404988995,0.018638888903841105,False
bloqueo_bajo + sin_recuperacion,sin_riesgo_retraso,2,1,0.11995597945707998,1.0,1.177537796976242,0.11995597945707998,0.8492296404988995,0.018085806147050576,False
abierto_siguiente + perdio,sin_riesgo_retraso,2,1,0.11298606016140866,1.0,1.177537796976242,0.11298606016140866,0.8492296404988995,0.017034948909148556,False
aprobo + bloqueo_bajo,sin_riesgo_retraso,2,1,0.10748349229640498,1.0,1.177537796976242,0.10748349229640498,0.8492296404988995,0.016205324773962748,False
aprobo + semestre_1,sin_riesgo_retraso,2,1,0.10491562729273661,1.0,1.177537796976242,0.10491562729273661,0.8492296404988995,0.015818166844209378,False
abierto_siguiente + semestre_3,sin_riesgo_retraso,2,1,0.10344827586206896,1.0,1.177537796976242,0.10344827586206896,0.8492296404988995,0.015596933741493152,False
abierto_siguiente + zona_alta,sin_riesgo_retraso,2,1,0.10161408657373441,1.0,1.177537796976242,0.10161408657373441,0.8492296404988995,0.015320392363097887,False
aprobo + semestre_2,sin_riesgo_retraso,2,1,0.10014673514306677,1.0,1.177537796976242,0.10014673514306677,0.8492296404988995,0.015099159260381675,False
aprobo + zona_baja,sin_riesgo_retraso,2,1,0.09721203228173148,1.0,1.177537796976242,0.09721203228173148,0.8492296404988995,0.014656693054949238,False
aprobo + recuperacion,sin_riesgo_retraso,2,1,0.09574468085106383,1.0,1.177537796976242,0.09574468085106383,0.8492296404988995,0.014435459952233026,False
area_ciencias_basicas_y_complementarias + bloqueo_bajo,sin_riesgo_retraso,2,1,0.09574468085106383,1.0,1.177537796976242,0.09574468085106383,0.8492296404988995,0.014435459952233026,False
abierto_siguiente + ocupacion_baja,sin_riesgo_retraso,2,1,0.09317681584739546,1.0,1.177537796976242,0.09317681584739546,0.8492296404988995,0.014048302022479656,False
periodo_v1,sin_riesgo_retraso,1,1,0.09134262655906089,1.0,1.177537796976242,0.09134262655906089,0.8492296404988995,0.013771760644084377,False
periodo_v1 + sin_recuperacion,sin_riesgo_retraso,2,1,0.09134262655906089,1.0,1.177537796976242,0.09134262655906089,0.8492296404988995,0.013771760644084377,False
abierto_siguiente + semestre_4,sin_riesgo_retraso,2,1,0.09060895084372707,1.0,1.177537796976242,0.09060895084372707,0.8492296404988995,0.013661144092726271,False
abierto_siguiente + periodo_v1,sin_riesgo_retraso,2,1,0.08730741012472487,1.0,1.177537796976242,0.08730741012472487,0.8492296404988995,0.013163369611614795,False
abierto_siguiente + semestre_1,sin_riesgo_retraso,2,1,0.0851063829787234,1.0,1.177537796976242,0.0851063829787234,0.8492296404988995,0.012831519957540463,False
aprobo + curso_no_obligatorio,sin_riesgo_retraso,2,1,0.0851063829787234,1.0,1.177537796976242,0.0851063829787234,0.8492296404988995,0.012831519957540463,False
aprobo + area_ciencias_de_la_computacion,sin_riesgo_retraso,2,1,0.08290535583272193,1.0,1.177537796976242,0.08290535583272193,0.8492296404988995,0.012499670303466145,False
curso_obligatorio + periodo_v1,sin_riesgo_retraso,2,1,0.08253851797505503,1.0,1.177537796976242,0.08253851797505503,0.8492296404988995,0.012444362027787093,False
area_ciencias_basicas_y_complementarias + periodo_v1,sin_riesgo_retraso,2,1,0.0818048422597212,1.0,1.177537796976242,0.0818048422597212,0.8492296404988995,0.012333745476428987,False
bloqueo_bajo + ocupacion_baja,sin_riesgo_retraso,2,1,0.0818048422597212,1.0,1.177537796976242,0.0818048422597212,0.8492296404988995,0.012333745476428987,False
bloqueo_bajo + zona_media,sin_riesgo_retraso,2,1,0.08070432868672046,1.0,1.177537796976242,0.08070432868672046,0.8492296404988995,0.012167820649391828,False
bloqueo_bajo + curso_obligatorio,sin_riesgo_retraso,2,1,0.07887013939838591,1.0,1.177537796976242,0.07887013939838591,0.8492296404988995,0.01189127927099655,False
aprobo + area_metodologia_de_sistemas,sin_riesgo_retraso,2,1,0.07850330154071901,1.0,1.177537796976242,0.07850330154071901,0.8492296404988995,0.011835970995317496,False
no_requiere_laboratorio + periodo_v1,sin_riesgo_retraso,2,1,0.07776962582538519,1.0,1.177537796976242,0.07776962582538519,0.8492296404988995,0.01172535444395939,False
aprobo + area_desarrollo_de_software,sin_riesgo_retraso,2,1,0.07703595011005136,1.0,1.177537796976242,0.07703595011005136,0.8492296404988995,0.011614737892601285,False
abierto_siguiente + zona_baja,sin_riesgo_retraso,2,1,0.07666911225238444,1.0,1.177537796976242,0.07666911225238444,0.8492296404988995,0.011559429616922232,False
abierto_siguiente + recuperacion,sin_riesgo_retraso,2,1,0.07556859867938372,1.0,1.177537796976242,0.07556859867938372,0.8492296404988995,0.011393504789885073,False
curso_base + periodo_v1,sin_riesgo_retraso,2,1,0.07263389581804842,1.0,1.177537796976242,0.07263389581804842,0.8492296404988995,0.010951038584452642,False
bloqueo_bajo + curso_no_obligatorio,sin_riesgo_retraso,2,1,0.07153338224504768,1.0,1.177537796976242,0.07153338224504768,0.8492296404988995,0.010785113757415477,False
bloqueo_bajo + periodo_s1,sin_riesgo_retraso,2,1,0.06896551724137931,1.0,1.177537796976242,0.06896551724137931,0.8492296404988995,0.010397955827662106,False
bloqueo_bajo + ocupacion_media,sin_riesgo_retraso,2,1,0.0685986793837124,1.0,1.177537796976242,0.0685986793837124,0.8492296404988995,0.010342647551983053,False
abierto_siguiente + requiere_laboratorio,sin_riesgo_retraso,2,1,0.06823184152604549,1.0,1.177537796976242,0.06823184152604549,0.8492296404988995,0.010287339276304,False
bloqueo_bajo + periodo_s2,sin_riesgo_retraso,2,1,0.06786500366837858,1.0,1.177537796976242,0.06786500366837858,0.8492296404988995,0.010232031000624947,False
abierto_siguiente + curso_no_base,sin_riesgo_retraso,2,1,0.061628760088041086,1.0,1.177537796976242,0.061628760088041086,0.8492296404988995,0.009291790314081026,False
aprobo + semestre_5,sin_riesgo_retraso,2,1,0.06052824651504035,1.0,1.177537796976242,0.06052824651504035,0.8492296404988995,0.009125865487043867,False
bloqueo_medio + periodo_v1,sin_riesgo_retraso,2,1,0.059060895084372705,1.0,1.177537796976242,0.059060895084372705,0.8492296404988995,0.008904632384327656,False
aprobo + periodo_v1,sin_riesgo_retraso,2,1,0.05649303008070433,1.0,1.177537796976242,0.05649303008070433,0.8492296404988995,0.008517474454574278,False
curso_no_obligatorio + ocupacion_media,sin_riesgo_retraso,2,1,0.05319148936170213,1.0,1.177537796976242,0.05319148936170213,0.8492296404988995,0.008019699973462795,False
periodo_v1 + zona_media,sin_riesgo_retraso,2,1,0.05172413793103448,1.0,1.177537796976242,0.05172413793103448,0.8492296404988995,0.007798466870746576,False
aprobo + semestre_7,sin_riesgo_retraso,2,1,0.05135730007336757,1.0,1.177537796976242,0.05135730007336757,0.8492296404988995,0.007743158595067523,False
ocupacion_media + periodo_v1,sin_riesgo_retraso,2,1,0.050256786500366836,1.0,1.177537796976242,0.050256786500366836,0.8492296404988995,0.007577233768030364,False
curso_no_base + semestre_2,ocupacion_media,2,1,0.05685986793837124,0.7788944723618091,1.175673494827404,0.07300073367571533,0.6625091709464417,0.008496212392391095,False
requiere_laboratorio + sin_recuperacion,bloqueo_medio,2,1,0.13352898019075568,0.7040618955512573,1.1753047931859935,0.1896551724137931,0.599046221570066,0.01991676575505351,False
periodo_s1 + recuperacion,zona_media,2,1,0.0722670579603815,0.6354838709677418,1.1752571453582523,0.11371973587674249,0.5407190022010272,0.010776635846544952,False
semestre_5,no_requiere_laboratorio,1,1,0.0748349229640499,0.8755364806866953,1.174563211787368,0.08547322083639032,0.7454145267791636,0.011121942502001048,False
no_requiere_laboratorio + zona_alta,sin_riesgo_retraso,2,1,0.1892883345561262,0.9961389961389963,1.1729913189956387,0.19002201027146,0.8492296404988995,0.02791601108641603,False
area_ciencias_basicas_y_complementarias + zona_alta,sin_riesgo_retraso,2,1,0.16067498165810712,0.9954545454545456,1.1721853524445318,0.16140865737344093,0.8492296404988995,0.023601965583449847,False
aprobo + semestre_5,no_requiere_laboratorio,2,1,0.05282465150403522,0.8727272727272727,1.1707945597709377,0.06052824651504035,0.7454145267791636,0.007706017271253855,False
curso_base + riesgo_retraso,zona_media,2,1,0.061995597945708,0.6329588014981273,1.1705873086050849,0.0979457079970653,0.5407190022010272,0.009034492447661677,False
abierto_siguiente + requiere_laboratorio,ocupacion_media,2,1,0.05282465150403522,0.7741935483870968,1.1685778587504019,0.06823184152604549,0.6625091709464417,0.007620430742465829,False
curso_base + zona_alta,sin_riesgo_retraso,2,1,0.14343360234776228,0.9923857868020305,1.1685717731413974,0.144534115920763,0.8492296404988995,0.02069094704454645,False
curso_base + ocupacion_baja,no_requiere_laboratorio,2,1,0.08914159941305942,0.8709677419354838,1.1684340868681735,0.10234776228906824,0.7454145267791636,0.012850090619447294,False
bloqueo_alto + sin_riesgo_retraso,ocupacion_media,2,1,0.1595744680851064,0.7740213523131673,1.1683179437462314,0.20616287600880412,0.6625091709464417,0.022989672020579527,False
periodo_s2 + zona_alta,sin_riesgo_retraso,2,1,0.09244314013206163,0.9921259842519685,1.1682658458189488,0.09317681584739546,0.8492296404988995,0.013314626307145833,False
curso_no_base + recuperacion,zona_media,2,1,0.050256786500366836,0.6313364055299538,1.1675868666720854,0.07960381511371974,0.5407190022010272,0.007213491020681251,False
ocupacion_media + semestre_3,area_ciencias_basicas_y_complementarias,2,1,0.09391049156272928,0.7293447293447293,1.1674654915993727,0.12876008804108585,0.6247248716067498,0.01347086209318811,False
ocupacion_media + zona_alta,sin_riesgo_retraso,2,1,0.16434336023477622,0.9911504424778761,1.1671171085074257,0.16581071166544387,0.8492296404988995,0.023531989176264645,False
zona_alta,sin_riesgo_retraso,1,1,0.24284666177549524,0.9910179640718564,1.1669611101770543,0.2450476889214967,0.8492296404988995,0.03474490100760644,False
