itemset,tamano_itemset,soporte,conteo
curso_obligatorio,1,0.8833455612619222,2408
sin_riesgo_retraso,1,0.8492296404988995,2315
sin_recuperacion,1,0.7876008804108584,2147
no_requiere_laboratorio,1,0.7454145267791636,2032
aprobo,1,0.6966250917094644,1899
ocupacion_media,1,0.6625091709464417,1806
area_ciencias_basicas_y_complementarias,1,0.6247248716067498,1703
curso_base,1,0.6199559794570799,1690
no_abierto_siguiente,1,0.6078503301540719,1657
bloqueo_medio,1,0.599046221570066,1633
zona_media,1,0.5407190022010272,1474
periodo_s1,1,0.45634629493763756,1244
abierto_siguiente,1,0.3921496698459281,1069
periodo_s2,1,0.38407923697725604,1047
curso_no_base,1,0.38004402054292,1036
perdio,1,0.3033749082905356,827
ocupacion_baja,1,0.2835656639765224,773
requiere_laboratorio,1,0.2545854732208364,694
bloqueo_alto,1,0.2505502567865004,683
zona_alta,1,0.2450476889214967,668
recuperacion,1,0.2123991195891416,579
zona_baja,1,0.21019809244314014,573
semestre_3,1,0.20616287600880412,562
semestre_4,1,0.17791636096845195,485
riesgo_retraso,1,0.15077035950110051,411
bloqueo_bajo,1,0.1504035216434336,410
semestre_1,1,0.1496698459280998,408
semestre_2,1,0.13793103448275862,376
area_desarrollo_de_software,1,0.1243580337490829,339
area_ciencias_de_la_computacion,1,0.12032281731474688,328
curso_no_obligatorio,1,0.11665443873807776,318
area_metodologia_de_sistemas,1,0.1082171680117388,295
periodo_v1,1,0.09134262655906089,249
semestre_5,1,0.08547322083639032,233
semestre_7,1,0.07703595011005136,210
periodo_v2,1,0.06823184152604549,186
semestre_8,1,0.055025678650036686,150
ocupacion_alta,1,0.05392516507703595,147
semestre_6,1,0.05355832721936904,146
curso_obligatorio + sin_riesgo_retraso,2,0.7377109317681585,2011
sin_recuperacion + sin_riesgo_retraso,2,0.6969919295671313,1900
aprobo + sin_riesgo_retraso,2,0.6966250917094644,1899
curso_obligatorio + sin_recuperacion,2,0.6892883345561261,1879
no_requiere_laboratorio + sin_riesgo_retraso,2,0.6603081438004402,1800
curso_obligatorio + no_requiere_laboratorio,2,0.6287600880410859,1714
aprobo + curso_obligatorio,2,0.611518708730741,1667
curso_obligatorio + ocupacion_media,2,0.6093176815847395,1661
aprobo + sin_recuperacion,2,0.6008804108584006,1638
curso_base + curso_obligatorio,2,0.5986793837123991,1632
no_requiere_laboratorio + sin_recuperacion,2,0.5979457079970653,1630
ocupacion_media + sin_riesgo_retraso,2,0.5719002201027146,1559
area_ciencias_basicas_y_complementarias + sin_riesgo_retraso,2,0.5696991929567131,1553
bloqueo_medio + curso_obligatorio,2,0.5539251650770359,1510
aprobo + no_requiere_laboratorio,2,0.5308143800440206,1447
curso_obligatorio + no_abierto_siguiente,2,0.5278796771826852,1439
curso_base + sin_riesgo_retraso,2,0.5220102714600147,1423
no_requiere_laboratorio + ocupacion_media,2,0.5194424064563463,1416
ocupacion_media + sin_recuperacion,2,0.5194424064563463,1416
area_ciencias_basicas_y_complementarias + curso_obligatorio,2,0.5154071900220103,1405
area_ciencias_basicas_y_complementarias + sin_recuperacion,2,0.5088041085840058,1387
bloqueo_medio + sin_riesgo_retraso,2,0.4926632428466618,1343
curso_base + no_requiere_laboratorio,2,0.49082905355832723,1338
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio,2,0.4900953778429934,1336
curso_base + sin_recuperacion,2,0.4871606749816581,1328
bloqueo_medio + sin_recuperacion,2,0.4768892149669846,1300
curso_obligatorio + zona_media,2,0.47248716067498164,1288
no_abierto_siguiente + sin_recuperacion,2,0.471019809244314,1284
aprobo + ocupacion_media,2,0.4699192956713133,1281
curso_base + ocupacion_media,2,0.46368305209097577,1264
no_abierto_siguiente + sin_riesgo_retraso,2,0.4570799706529714,1246
sin_riesgo_retraso + zona_media,2,0.4486426999266324,1223
aprobo + area_ciencias_basicas_y_complementarias,2,0.44240645634629494,1206
aprobo + curso_base,2,0.4277329420396185,1166
bloqueo_medio + no_requiere_laboratorio,2,0.42699926632428464,1164
area_ciencias_basicas_y_complementarias + ocupacion_media,2,0.421496698459281,1149
no_abierto_siguiente + no_requiere_laboratorio,2,0.421496698459281,1149
aprobo + bloqueo_medio,2,0.4203961848862803,1146
aprobo + no_abierto_siguiente,2,0.417461482024945,1138
bloqueo_medio + ocupacion_media,2,0.4156272927366104,1133
no_requiere_laboratorio + zona_media,2,0.4115920763022744,1122
curso_obligatorio + periodo_s1,2,0.40425531914893614,1102
sin_recuperacion + zona_media,2,0.40425531914893614,1102
area_ciencias_basicas_y_complementarias + bloqueo_medio,2,0.3983859134262656,1086
abierto_siguiente + sin_riesgo_retraso,2,0.3921496698459281,1069
periodo_s1 + sin_riesgo_retraso,2,0.3848129126925899,1049
bloqueo_medio + curso_base,2,0.3694057226705796,1007
no_abierto_siguiente + ocupacion_media,2,0.363536316947909,991
abierto_siguiente + area_ciencias_basicas_y_complementarias,2,0.3631694790902421,990
area_ciencias_basicas_y_complementarias + curso_base,2,0.3598679383712399,981
ocupacion_media + zona_media,2,0.3587674247982392,978
abierto_siguiente + curso_obligatorio,2,0.35546588407923696,969
aprobo + zona_media,2,0.35546588407923696,969
bloqueo_medio + no_abierto_siguiente,2,0.34776228906823187,948
no_requiere_laboratorio + periodo_s1,2,0.34702861335289803,946
curso_base + zona_media,2,0.3437270726338958,937
periodo_s1 + sin_recuperacion,2,0.34262655906089506,934
curso_obligatorio + periodo_s2,2,0.34115920763022745,930
area_ciencias_basicas_y_complementarias + zona_media,2,0.33565663976522375,915
abierto_siguiente + curso_base,2,0.330520909757887,901
periodo_s2 + sin_riesgo_retraso,2,0.3301540719002201,900
ocupacion_media + periodo_s1,2,0.32978723404255317,899
curso_no_base + sin_riesgo_retraso,2,0.3272193690388848,892
no_abierto_siguiente + zona_media,2,0.3268525311812179,891
aprobo + periodo_s1,2,0.3261188554658841,889
abierto_siguiente + no_requiere_laboratorio,2,0.32391782831988264,883
bloqueo_medio + zona_media,2,0.32281731474688186,880
curso_no_base + no_abierto_siguiente,2,0.31841526045487895,868
abierto_siguiente + sin_recuperacion,2,0.3165810711665444,863
curso_no_base + sin_recuperacion,2,0.3004402054292003,819
abierto_siguiente + ocupacion_media,2,0.29897285399853263,815
no_abierto_siguiente + periodo_s1,2,0.2978723404255319,812
curso_base + no_abierto_siguiente,2,0.28943506969919297,789
periodo_s2 + sin_recuperacion,2,0.28539985326485695,778
curso_no_base + curso_obligatorio,2,0.2846661775495231,776
abierto_siguiente + aprobo,2,0.2791636096845194,761
bloqueo_medio + periodo_s1,2,0.27292736610418195,744
aprobo + periodo_s2,2,0.27256052824651505,743
curso_base + periodo_s1,2,0.2721936903888481,742
curso_obligatorio + perdio,2,0.2718268525311812,741
aprobo + curso_no_base,2,0.2688921496698459,733
no_requiere_laboratorio + periodo_s2,2,0.2677916360968452,730
area_ciencias_basicas_y_complementarias + curso_no_base,2,0.2648569332355099,722
area_ciencias_basicas_y_complementarias + no_abierto_siguiente,2,0.2615553925165077,713
area_ciencias_basicas_y_complementarias + periodo_s1,2,0.25605282465150403,698
curso_no_base + no_requiere_laboratorio,2,0.2545854732208364,694
curso_obligatorio + requiere_laboratorio,2,0.2545854732208364,694
abierto_siguiente + bloqueo_medio,2,0.2512839325018342,685
bloqueo_alto + curso_base,2,0.2505502567865004,683
bloqueo_alto + curso_obligatorio,2,0.2505502567865004,683
ocupacion_baja + sin_riesgo_retraso,2,0.24614820249449743,671
periodo_s1 + zona_media,2,0.24614820249449743,671
sin_recuperacion + zona_alta,2,0.2450476889214967,668
sin_riesgo_retraso + zona_alta,2,0.24284666177549524,662
ocupacion_media + periodo_s2,2,0.24247982391782832,661
aprobo + zona_alta,2,0.23991195891415995,654
no_abierto_siguiente + periodo_s2,2,0.23771093176815847,648
ocupacion_baja + sin_recuperacion,2,0.23110785033015407,630
bloqueo_medio + curso_no_base,2,0.22964049889948643,626
area_ciencias_basicas_y_complementarias + periodo_s2,2,0.22780630961115186,621
curso_base + periodo_s2,2,0.22707263389581805,619
no_requiere_laboratorio + ocupacion_baja,2,0.22597212032281733,616
curso_obligatorio + ocupacion_baja,2,0.22010271460014674,600
bloqueo_medio + periodo_s2,2,0.2193690388848129,598
curso_obligatorio + zona_alta,2,0.21790168745414526,594
no_requiere_laboratorio + perdio,2,0.21460014673514308,585
abierto_siguiente + zona_media,2,0.21386647101980924,583
periodo_s2 + zona_media,2,0.20763022743947177,566
bloqueo_alto + sin_riesgo_retraso,2,0.20616287600880412,562
curso_obligatorio + semestre_3,2,0.20616287600880412,562
area_ciencias_basicas_y_complementarias + ocupacion_baja,2,0.20322817314746883,554
curso_no_base + ocupacion_media,2,0.1988261188554659,542
curso_no_base + zona_media,2,0.19699192956713132,537
aprobo + ocupacion_baja,2,0.19552457813646368,533
curso_obligatorio + recuperacion,2,0.19405722670579603,529
ocupacion_media + perdio,2,0.19258987527512839,525
curso_base + perdio,2,0.1922230374174615,524
bloqueo_alto + sin_recuperacion,2,0.19075568598679385,520
no_abierto_siguiente + ocupacion_baja,2,0.19038884812912693,519
no_abierto_siguiente + perdio,2,0.19038884812912693,519
no_requiere_laboratorio + zona_alta,2,0.19002201027146,518
requiere_laboratorio + sin_recuperacion,2,0.1896551724137931,517
curso_obligatorio + zona_baja,2,0.18892149669845928,515
requiere_laboratorio + sin_riesgo_retraso,2,0.18892149669845928,515
perdio + sin_recuperacion,2,0.1867204695524578,509
no_abierto_siguiente + requiere_laboratorio,2,0.1863536316947909,508
perdio + zona_media,2,0.18525311812179016,505
curso_no_base + periodo_s1,2,0.18415260454878943,502
bloqueo_medio + ocupacion_baja,2,0.18341892883345562,500
area_ciencias_basicas_y_complementarias + perdio,2,0.1823184152604549,497
curso_no_base + ocupacion_baja,2,0.18121790168745414,494
bloqueo_medio + perdio,2,0.17865003668378576,487
bloqueo_alto + ocupacion_media,2,0.17828319882611884,486
bloqueo_alto + no_requiere_laboratorio,2,0.1731474688187821,472
bloqueo_medio + requiere_laboratorio,2,0.17204695524578137,469
aprobo + bloqueo_alto,2,0.16874541452677916,460
semestre_3 + sin_riesgo_retraso,2,0.16874541452677916,460
curso_base + semestre_3,2,0.16617754952311078,453
aprobo + requiere_laboratorio,2,0.16581071166544387,452
ocupacion_media + zona_alta,2,0.16581071166544387,452
area_ciencias_basicas_y_complementarias + zona_alta,2,0.16140865737344093,440
semestre_3 + sin_recuperacion,2,0.1603081438004402,437
abierto_siguiente + periodo_s1,2,0.15847395451210564,432
semestre_4 + sin_riesgo_retraso,2,0.15810711665443875,431
curso_no_base + periodo_s2,2,0.15700660308143802,428
sin_riesgo_retraso + zona_baja,2,0.1537050623624358,419
perdio + sin_riesgo_retraso,2,0.15260454878943508,416
recuperacion + sin_riesgo_retraso,2,0.15223771093176816,415
ocupacion_baja + zona_media,2,0.15187087307410124,414
ocupacion_media + semestre_4,2,0.15187087307410124,414
no_abierto_siguiente + riesgo_retraso,2,0.15077035950110051,411
perdio + riesgo_retraso,2,0.15077035950110051,411
bloqueo_bajo + curso_no_base,2,0.1504035216434336,410
bloqueo_bajo + sin_riesgo_retraso,2,0.1504035216434336,410
area_ciencias_basicas_y_complementarias + semestre_1,2,0.1496698459280998,408
bloqueo_medio + zona_alta,2,0.14930300807043287,407
curso_base + semestre_4,2,0.14930300807043287,407
curso_obligatorio + semestre_4,2,0.14930300807043287,407
no_requiere_laboratorio + recuperacion,2,0.1474688187820983,402
abierto_siguiente + periodo_s2,2,0.14636830520909758,399
curso_obligatorio + riesgo_retraso,2,0.14563462949376377,397
curso_obligatorio + semestre_1,2,0.14563462949376377,397
bloqueo_bajo + no_requiere_laboratorio,2,0.14526779163609685,396
curso_base + zona_alta,2,0.144534115920763,394
no_abierto_siguiente + zona_alta,2,0.14343360234776228,391
no_requiere_laboratorio + zona_baja,2,0.14306676449009537,390
ocupacion_media + recuperacion,2,0.14306676449009537,390
ocupacion_media + requiere_laboratorio,2,0.14306676449009537,390
bloqueo_bajo + no_abierto_siguiente,2,0.13939838591342626,380
semestre_4 + sin_recuperacion,2,0.13866471019809246,378
aprobo + semestre_3,2,0.13793103448275862,376
area_ciencias_basicas_y_complementarias + semestre_2,2,0.13793103448275862,376
bloqueo_alto + zona_media,2,0.1371973587674248,374
no_abierto_siguiente + recuperacion,2,0.1368305209097579,373
ocupacion_media + zona_baja,2,0.1368305209097579,373
recuperacion + zona_media,2,0.13646368305209097,372
semestre_1 + sin_riesgo_retraso,2,0.13573000733675716,370
area_ciencias_basicas_y_complementarias + requiere_laboratorio,2,0.1346294937637564,367
curso_obligatorio + semestre_2,2,0.1346294937637564,367
sin_recuperacion + zona_baja,2,0.13426265590608952,366
no_abierto_siguiente + zona_baja,2,0.13352898019075568,364
no_requiere_laboratorio + semestre_1,2,0.13316214233308876,363
curso_base + recuperacion,2,0.13279530447542187,362
bloqueo_alto + semestre_3,2,0.13132795304475423,358
area_ciencias_basicas_y_complementarias + bloqueo_alto,2,0.1305942773294204,356
perdio + periodo_s1,2,0.1302274394717535,355
abierto_siguiente + bloqueo_alto,2,0.12986060161408658,354
curso_base + requiere_laboratorio,2,0.12912692589875274,352
curso_base + zona_baja,2,0.12912692589875274,352
requiere_laboratorio + zona_media,2,0.12912692589875274,352
ocupacion_media + semestre_3,2,0.12876008804108585,351
area_ciencias_basicas_y_complementarias + zona_baja,2,0.1276595744680851,348
bloqueo_medio + semestre_1,2,0.12545854732208364,342
bloqueo_medio + zona_baja,2,0.12545854732208364,342
curso_no_base + requiere_laboratorio,2,0.12545854732208364,342
aprobo + semestre_4,2,0.12362435803374908,337
bloqueo_medio + recuperacion,2,0.12215700660308144,333
semestre_1 + sin_recuperacion,2,0.12142333088774762,331
area_desarrollo_de_software + curso_obligatorio,2,0.1206896551724138,329
bloqueo_alto + no_abierto_siguiente,2,0.1206896551724138,329
ocupacion_baja + periodo_s2,2,0.1206896551724138,329
area_ciencias_de_la_computacion + curso_obligatorio,2,0.12032281731474688,328
area_ciencias_de_la_computacion + no_abierto_siguiente,2,0.12032281731474688,328
bloqueo_bajo + sin_recuperacion,2,0.11995597945707998,327
area_ciencias_basicas_y_complementarias + semestre_3,2,0.11738811445341159,320
area_ciencias_basicas_y_complementarias + semestre_4,2,0.11738811445341159,320
semestre_3 + zona_media,2,0.11702127659574468,319
curso_no_obligatorio + no_requiere_laboratorio,2,0.11665443873807776,318
perdio + recuperacion,2,0.11665443873807776,318
periodo_s2 + requiere_laboratorio,2,0.11628760088041086,317
area_ciencias_basicas_y_complementarias + recuperacion,2,0.11592076302274394,316
area_desarrollo_de_software + no_abierto_siguiente,2,0.11592076302274394,316
bloqueo_alto + periodo_s1,2,0.1144534115920763,312
ocupacion_media + semestre_2,2,0.11408657373440939,311
periodo_s1 + recuperacion,2,0.11371973587674249,310
semestre_2 + sin_riesgo_retraso,2,0.11371973587674249,310
no_requiere_laboratorio + semestre_4,2,0.11335289801907557,309
abierto_siguiente + perdio,2,0.11298606016140866,308
perdio + zona_baja,2,0.11298606016140866,308
bloqueo_medio + semestre_4,2,0.11225238444607484,306
no_requiere_laboratorio + semestre_3,2,0.11225238444607484,306
periodo_s1 + zona_alta,2,0.11188554658840792,305
curso_no_obligatorio + sin_riesgo_retraso,2,0.11151870873074102,304
perdio + periodo_s2,2,0.11151870873074102,304
curso_no_base + perdio,2,0.1111518708730741,303
periodo_s1 + semestre_3,2,0.1107850330154072,302
area_ciencias_basicas_y_complementarias + curso_no_obligatorio,2,0.10931768158473955,298
periodo_s1 + requiere_laboratorio,2,0.10931768158473955,298
semestre_2 + sin_recuperacion,2,0.10931768158473955,298
area_metodologia_de_sistemas + no_requiere_laboratorio,2,0.1082171680117388,295
area_desarrollo_de_software + curso_base,2,0.1078503301540719,294
aprobo + bloqueo_bajo,2,0.10748349229640498,293
bloqueo_medio + riesgo_retraso,2,0.10638297872340426,290
aprobo + semestre_1,2,0.10491562729273661,286
area_metodologia_de_sistemas + curso_obligatorio,2,0.1045487894350697,285
abierto_siguiente + semestre_3,2,0.10344827586206896,282
no_abierto_siguiente + semestre_3,2,0.10271460014673514,280
curso_base + ocupacion_baja,2,0.10234776228906824,279
abierto_siguiente + zona_alta,2,0.10161408657373441,277
curso_no_base + zona_alta,2,0.10051357300073367,274
aprobo + semestre_2,2,0.10014673514306677,273
area_ciencias_de_la_computacion + ocupacion_media,2,0.10014673514306677,273
no_requiere_laboratorio + semestre_2,2,0.09904622157006603,270
periodo_s2 + recuperacion,2,0.09867938371239912,269
curso_no_obligatorio + sin_recuperacion,2,0.0983125458547322,268
curso_base + riesgo_retraso,2,0.0979457079970653,267
aprobo + zona_baja,2,0.09721203228173148,265
bloqueo_alto + periodo_s2,2,0.09684519442406456,264
periodo_s1 + zona_baja,2,0.09611151870873075,262
aprobo + recuperacion,2,0.09574468085106383,261
area_ciencias_basicas_y_complementarias + bloqueo_bajo,2,0.09574468085106383,261
curso_base + semestre_1,2,0.09574468085106383,261
curso_no_base + curso_no_obligatorio,2,0.09537784299339692,260
requiere_laboratorio + semestre_3,2,0.09391049156272928,256
ocupacion_baja + periodo_s1,2,0.09354365370506236,255
abierto_siguiente + ocupacion_baja,2,0.09317681584739546,254
periodo_s2 + zona_alta,2,0.09317681584739546,254
no_abierto_siguiente + semestre_2,2,0.09207630227439471,251
riesgo_retraso + zona_media,2,0.09207630227439471,251
periodo_v1 + sin_recuperacion,2,0.09134262655906089,249
periodo_v1 + sin_riesgo_retraso,2,0.09134262655906089,249
area_metodologia_de_sistemas + sin_riesgo_retraso,2,0.09097578870139399,248
abierto_siguiente + semestre_4,2,0.09060895084372707,247
ocupacion_media + riesgo_retraso,2,0.09060895084372707,247
riesgo_retraso + sin_recuperacion,2,0.09060895084372707,247
ocupacion_media + semestre_1,2,0.09024211298606016,246
semestre_4 + zona_media,2,0.09024211298606016,246
area_ciencias_de_la_computacion + sin_riesgo_retraso,2,0.08914159941305942,243
area_desarrollo_de_software + sin_recuperacion,2,0.08877476155539252,242
perdio + requiere_laboratorio,2,0.08877476155539252,242
ocupacion_baja + perdio,2,0.0880410858400587,240
area_metodologia_de_sistemas + no_abierto_siguiente,2,0.08767424798239179,239
abierto_siguiente + periodo_v1,2,0.08730741012472487,238
area_ciencias_de_la_computacion + sin_recuperacion,2,0.08730741012472487,238
no_abierto_siguiente + semestre_4,2,0.08730741012472487,238
abierto_siguiente + semestre_1,2,0.0851063829787234,232
aprobo + curso_no_obligatorio,2,0.0851063829787234,232
area_metodologia_de_sistemas + sin_recuperacion,2,0.0851063829787234,232
no_requiere_laboratorio + riesgo_retraso,2,0.0851063829787234,232
aprobo + area_ciencias_de_la_computacion,2,0.08290535583272193,226
curso_obligatorio + periodo_v1,2,0.08253851797505503,225
area_ciencias_basicas_y_complementarias + periodo_v1,2,0.0818048422597212,223
area_desarrollo_de_software + sin_riesgo_retraso,2,0.0818048422597212,223
bloqueo_alto + perdio,2,0.0818048422597212,223
bloqueo_bajo + ocupacion_baja,2,0.0818048422597212,223
bloqueo_medio + semestre_2,2,0.08143800440205429,222
periodo_s2 + zona_baja,2,0.08143800440205429,222
curso_no_base + zona_baja,2,0.08107116654438738,221
semestre_1 + zona_media,2,0.08107116654438738,221
area_ciencias_de_la_computacion + bloqueo_medio,2,0.08070432868672046,220
bloqueo_bajo + zona_media,2,0.08070432868672046,220
curso_no_obligatorio + no_abierto_siguiente,2,0.07997065297138664,218
curso_no_base + recuperacion,2,0.07960381511371974,217
bloqueo_bajo + curso_obligatorio,2,0.07887013939838591,215
aprobo + area_metodologia_de_sistemas,2,0.07850330154071901,214
no_requiere_laboratorio + periodo_v1,2,0.07776962582538519,212
bloqueo_alto + requiere_laboratorio,2,0.07740278796771827,211
periodo_s2 + semestre_4,2,0.07740278796771827,211
aprobo + area_desarrollo_de_software,2,0.07703595011005136,210
abierto_siguiente + zona_baja,2,0.07666911225238444,209
periodo_s1 + semestre_1,2,0.07593543653705062,207
recuperacion + zona_baja,2,0.07593543653705062,207
abierto_siguiente + recuperacion,2,0.07556859867938372,206
no_abierto_siguiente + semestre_7,2,0.0752017608217168,205
area_metodologia_de_sistemas + curso_base,2,0.0748349229640499,204
bloqueo_medio + semestre_3,2,0.0748349229640499,204
no_requiere_laboratorio + semestre_5,2,0.0748349229640499,204
curso_no_base + semestre_2,2,0.07300073367571533,199
curso_base + periodo_v1,2,0.07263389581804842,198
area_ciencias_de_la_computacion + no_requiere_laboratorio,2,0.0722670579603815,197
area_desarrollo_de_software + requiere_laboratorio,2,0.0719002201027146,196
area_metodologia_de_sistemas + ocupacion_media,2,0.0719002201027146,196
semestre_2 + zona_media,2,0.0719002201027146,196
bloqueo_bajo + curso_no_obligatorio,2,0.07153338224504768,195
ocupacion_baja + zona_alta,2,0.07153338224504768,195
periodo_s1 + riesgo_retraso,2,0.07153338224504768,195
semestre_5 + sin_riesgo_retraso,2,0.07079970652971386,193
area_ciencias_de_la_computacion + curso_base,2,0.07043286867204696,192
bloqueo_bajo + periodo_s1,2,0.06896551724137931,188
periodo_s2 + semestre_2,2,0.06896551724137931,188
bloqueo_bajo + ocupacion_media,2,0.0685986793837124,187
abierto_siguiente + requiere_laboratorio,2,0.06823184152604549,186
curso_no_obligatorio + zona_media,2,0.06823184152604549,186
no_abierto_siguiente + periodo_v2,2,0.06823184152604549,186
perdio + semestre_3,2,0.06823184152604549,186
periodo_v2 + sin_recuperacion,2,0.06823184152604549,186
bloqueo_bajo + periodo_s2,2,0.06786500366837858,185
area_desarrollo_de_software + zona_media,2,0.06713132795304476,183
requiere_laboratorio + zona_baja,2,0.06713132795304476,183
area_desarrollo_de_software + bloqueo_alto,2,0.06676449009537784,182
periodo_s1 + semestre_4,2,0.06676449009537784,182
semestre_5 + sin_recuperacion,2,0.06676449009537784,182
requiere_laboratorio + riesgo_retraso,2,0.06566397652237711,179
curso_obligatorio + semestre_7,2,0.0652971386647102,178
ocupacion_media + semestre_7,2,0.0652971386647102,178
curso_base + semestre_2,2,0.06493030080704329,177
recuperacion + requiere_laboratorio,2,0.06493030080704329,177
no_abierto_siguiente + semestre_1,2,0.06456346294937637,176
requiere_laboratorio + semestre_4,2,0.06456346294937637,176
area_desarrollo_de_software + periodo_s1,2,0.06419662509170947,175
no_requiere_laboratorio + semestre_7,2,0.06382978723404255,174
curso_no_obligatorio + ocupacion_baja,2,0.06346294937637564,173
periodo_s2 + semestre_3,2,0.06346294937637564,173
area_metodologia_de_sistemas + zona_media,2,0.06309611151870873,172
bloqueo_medio + semestre_5,2,0.06272927366104182,171
abierto_siguiente + curso_no_base,2,0.061628760088041086,168
curso_obligatorio + semestre_5,2,0.061628760088041086,168
periodo_s1 + semestre_7,2,0.061628760088041086,168
area_ciencias_de_la_computacion + zona_media,2,0.061261922230374175,167
aprobo + semestre_5,2,0.06052824651504035,165
area_metodologia_de_sistemas + periodo_s1,2,0.06016140865737344,164
no_abierto_siguiente + semestre_5,2,0.06016140865737344,164
recuperacion + riesgo_retraso,2,0.06016140865737344,164
bloqueo_alto + recuperacion,2,0.05979457079970653,163
semestre_7 + sin_recuperacion,2,0.05979457079970653,163
ocupacion_baja + semestre_1,2,0.05942773294203962,162
area_ciencias_basicas_y_complementarias + periodo_v2,2,0.059060895084372705,161
bloqueo_medio + periodo_v1,2,0.059060895084372705,161
area_ciencias_de_la_computacion + periodo_s2,2,0.058694057226705794,160
ocupacion_baja + zona_baja,2,0.05832721936903888,159
ocupacion_baja + requiere_laboratorio,2,0.05759354365370506,157
area_ciencias_de_la_computacion + periodo_s1,2,0.05722670579603815,156
bloqueo_alto + zona_alta,2,0.05685986793837124,155
aprobo + periodo_v1,2,0.05649303008070433,154
riesgo_retraso + zona_baja,2,0.05649303008070433,154
semestre_7 + sin_riesgo_retraso,2,0.05649303008070433,154
area_desarrollo_de_software + periodo_s2,2,0.0553925165077036,151
curso_obligatorio + periodo_v2,2,0.0553925165077036,151
area_ciencias_basicas_y_complementarias + riesgo_retraso,2,0.055025678650036686,150
ocupacion_baja + semestre_5,2,0.055025678650036686,150
periodo_s1 + semestre_2,2,0.055025678650036686,150
requiere_laboratorio + zona_alta,2,0.055025678650036686,150
area_metodologia_de_sistemas + bloqueo_medio,2,0.05429200293470286,148
perdio + semestre_4,2,0.05429200293470286,148
area_desarrollo_de_software + ocupacion_alta,2,0.05392516507703595,147
area_desarrollo_de_software + semestre_3,2,0.05392516507703595,147
bloqueo_alto + ocupacion_alta,2,0.05392516507703595,147
bloqueo_alto + zona_baja,2,0.05392516507703595,147
curso_base + ocupacion_alta,2,0.05392516507703595,147
curso_no_base + semestre_1,2,0.05392516507703595,147
curso_obligatorio + ocupacion_alta,2,0.05392516507703595,147
no_abierto_siguiente + ocupacion_alta,2,0.05392516507703595,147
ocupacion_alta + requiere_laboratorio,2,0.05392516507703595,147
ocupacion_alta + semestre_3,2,0.05392516507703595,147
periodo_s2 + riesgo_retraso,2,0.05392516507703595,147
bloqueo_alto + semestre_2,2,0.05319148936170213,145
curso_no_obligatorio + ocupacion_media,2,0.05319148936170213,145
curso_no_base + riesgo_retraso,2,0.05282465150403522,144
no_requiere_laboratorio + periodo_v2,2,0.05282465150403522,144
area_desarrollo_de_software + no_requiere_laboratorio,2,0.052457813646368305,143
ocupacion_baja + recuperacion,2,0.052457813646368305,143
area_desarrollo_de_software + ocupacion_media,2,0.052090975788701394,142
curso_no_obligatorio + periodo_s1,2,0.052090975788701394,142
periodo_v1 + zona_media,2,0.05172413793103448,141
aprobo + semestre_7,2,0.05135730007336757,140
bloqueo_medio + semestre_7,2,0.05099046221570066,139
periodo_s1 + semestre_5,2,0.05062362435803375,138
ocupacion_media + periodo_v1,2,0.050256786500366836,137
aprobo + curso_obligatorio + sin_riesgo_retraso,3,0.611518708730741,1667
curso_obligatorio + sin_recuperacion + sin_riesgo_retraso,3,0.6027146001467352,1643
aprobo + sin_recuperacion + sin_riesgo_retraso,3,0.6008804108584006,1638
curso_obligatorio + no_requiere_laboratorio + sin_riesgo_retraso,3,0.5487894350696992,1496
no_requiere_laboratorio + sin_recuperacion + sin_riesgo_retraso,3,0.5432868672046955,1481
aprobo + no_requiere_laboratorio + sin_riesgo_retraso,3,0.5308143800440206,1447
aprobo + curso_obligatorio + sin_recuperacion,3,0.524578136463683,1430
curso_obligatorio + ocupacion_media + sin_riesgo_retraso,3,0.5187087307410124,1414
curso_base + curso_obligatorio + sin_riesgo_retraso,3,0.5018341892883346,1368
curso_obligatorio + no_requiere_laboratorio + sin_recuperacion,3,0.4996331621423331,1362
curso_obligatorio + ocupacion_media + sin_recuperacion,3,0.47798972853998534,1303
area_ciencias_basicas_y_complementarias + sin_recuperacion + sin_riesgo_retraso,3,0.4713866471019809,1285
aprobo + ocupacion_media + sin_riesgo_retraso,3,0.4699192956713133,1281
curso_base + curso_obligatorio + no_requiere_laboratorio,3,0.46955245781364635,1280
curso_base + curso_obligatorio + sin_recuperacion,3,0.46918561995597946,1279
curso_obligatorio + no_requiere_laboratorio + ocupacion_media,3,0.46625091709464417,1271
area_ciencias_basicas_y_complementarias + curso_obligatorio + sin_riesgo_retraso,3,0.46551724137931033,1269
ocupacion_media + sin_recuperacion + sin_riesgo_retraso,3,0.462949376375642,1262
aprobo + no_requiere_laboratorio + sin_recuperacion,3,0.46221570066030815,1260
no_requiere_laboratorio + ocupacion_media + sin_riesgo_retraso,3,0.4578136463683052,1248
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + sin_riesgo_retraso,3,0.45671313279530446,1245
bloqueo_medio + curso_obligatorio + sin_riesgo_retraso,3,0.45267791636096844,1234
curso_base + curso_obligatorio + ocupacion_media,3,0.4486426999266324,1223
aprobo + curso_obligatorio + no_requiere_laboratorio,3,0.4457079970652971,1215
